category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Beverages - Hot,,Lemon Tea,₹20,,"A warm, zesty infusion that envelops your senses, leaving you refreshed and revitalized.",Veg,,,,Check app
Beverages - Hot,,Green Tea,₹26,,"Experience a soothing embrace of warmth with this refreshing beverage, perfect for unwinding and revitalizing your senses.",Veg,,,,Check app
Beverages - Hot,,Boost,₹26,,"Warm and invigorating, this revitalizing beverage offers a delightful blend of rich flavors that uplift the senses.",Veg,,,,Check app
Beverages - Hot,,Horlicks,₹26,,"This comforting hot beverage offers a warm, creamy sweetness that's perfect for cozy moments.",Veg,,,,Check app
Beverages - Hot,,Badam Milk,₹26,,,Veg,,,,Check app
Beverages - Hot,,Haldi Masala Milk,₹26,,"Indulge in a warm, creamy elixir infused with golden spices that soothe the soul and delight the senses.",Veg,,,,Check app
Beverages - Hot,,Purple Tea,₹33,,"Purple tea, a unique and exotic variety of tea, is known for its vibrant purple color, distinctive flavor profile, and numerous health benefits, making it a prized and refreshing beverage choice for tea enthusiasts.",Veg,,,,Check app
Beverages - Hot,,Caramel Coffee,₹45,,"Indulge in the rich, velvety embrace of coffee infused with luscious caramel, delivering a delightful sweetness in every sip.",Veg,,,,Check app
Beverages - Hot,,Chocolate Coffee,₹46,,"Indulge in a rich and creamy blend where luxurious chocolate meets the bold essence of freshly brewed coffee, creating a delightful warmth that captivates your senses.",Veg,,,,Check app
Parathas,,Gobi,₹78,,A delectable indian flatbread (paratha) made with spiced cauliflower (gobi) that is mashed and cooked on a griddle for a flavorful and comforting meal.,Veg,4.7,4,,Check app
Parathas,,Sattu,₹78,,"A nutritious and flavorful indian flatbread (paratha) made with roasted gram flour (sattu), spiced and cooked on a griddle for a wholesome and satisfying meal.",Veg,,,,Check app
Parathas,,Aloo,₹72,,"A mouthwatering indian flatbread (paratha) made with spiced mashed potatoes (aloo), cooked to perfection on a griddle for a deliciously satisfying meal.",Veg,,,,Check app
Parathas,,Methi,₹78,,"A scrumptious indian flatbread (paratha) made with fresh fenugreek leaves (methi), kneaded into the dough and cooked on a griddle for a delightful blend of flavors and textures.",Veg,,,,Check app
Parathas,,Mooli,₹78,,"A delicious indian flatbread (paratha) made with grated radish (mooli), spiced and cooked on a griddle for a flavorful and wholesome meal.",Veg,,,,Check app
Parathas,,Oinion,₹78,,"A flavorful indian flatbread (paratha) made with a generous amount of finely chopped onions, spiced and cooked on a griddle for a deliciously fragrant and satisfying meal.",Veg,,,,Check app
Parathas,,Corn,₹85,,"A scrumptious indian flatbread (paratha) made with a flavorful filling of sweet corn kernels, spiced and cooked on a griddle for a delightful burst of flavors in every bite.",Veg,,,,Check app
Parathas,,Mix Veg,₹98,,"A wholesome and flavorful indian flatbread (paratha) loaded with a medley of mixed vegetables, spiced and cooked on a griddle for a nutritious and delicious meal.",Veg,,,,Check app
Parathas,,Pizza Paratha,₹156,,"A delightful fusion of indian and italian cuisines, pizza paratha is a flavorful flatbread made with a stuffing of pizza-inspired ingredients, cooked on a griddle for a unique and delicious twist on a classic favorite.",Veg,,,,Check app
Maggie,,Plain,₹65,,"Savor the comforting warmth of perfectly cooked noodles, delivering a delightful, simple taste that warms the soul.",Veg,,,,Check app
Maggie,,Plain Cheese,₹78,,"Indulge in a creamy, savory delight featuring perfectly cooked noodles enveloped in rich cheese for a comforting experience.",Veg,,,,Check app
Maggie,,Plain Corn,₹78,,"Delight in the comforting simplicity of perfectly cooked noodles, subtly enhanced to let the natural sweetness shine through.",Veg,,,,Check app
Maggie,,Plain Corn Cheese,₹91,,"A creamy, cheesy delight with sweet corn, offering a comforting embrace in every mouthful.",Veg,,,,Check app
Maggie,,Veg,₹72,,,Veg,,,,Check app
Maggie,,Veg Corn,₹85,,"Indulge in a delightful blend of savory flavors and comforting textures, perfect for any craving.",Veg,,,,Check app
Maggie,,Veg Cheese,₹85,,,Veg,,,,Check app
Maggie,,Veg Corn Cheese,₹98,,"Indulge in a creamy, cheesy delight that perfectly combines vibrant veggies and a comforting, warm blend, delivering a satisfying taste experience.",Veg,,,,Check app
Quick Bite Sandwiches,,Veg Grill,₹65,,Savory veg grill - an irresistible medley of grilled vegetables bursting with flavors and served to perfection.,Veg,,,,Check app
Quick Bite Sandwiches,,Bread Jam Mini,₹59,,Delicious bread jam - soft bread paired with sweet and tangy jam for a delightful and satisfying treat.,Veg,,,,Check app
Quick Bite Sandwiches,,Chocolate,₹65,,"A sinfully indulgent grilled sandwich filled with rich, melty chocolate, sandwiched between crispy bread slices for a heavenly treat.",Veg,,,,Check app
Quick Bite Sandwiches,,Banana Peanut Butter Mini,₹75,,"A scrumptious sandwich featuring sweet banana slices and creamy peanut butter, sandwiched between slices of bread for a delightful combination of flavors that are perfect for breakfast or a satisfying snack.",Veg,,,,Check app
Quick Bite Sandwiches,,American Sweet Corn Mini,₹72,,"Mouthwatering american sweet corn sandwich - a delectable blend of succulent sweet corn, tangy mayo, and fresh veggies sandwiched between soft bread for a scrumptious bite of american-inspired goodness.",Veg,,,,Check app
Quick Bite Sandwiches,,Paneer Mini,₹78,,"A delicious and satisfying sandwich made with soft, crumbly paneer (indian cottage cheese) and spices, grilled to perfection for a mouthwatering bite.",Veg,,,,Check app
Lassi,,Litchi,₹59,,"This refreshing beverage blends the sweet essence of tropical fruit, delivering a creamy and delightful experience.",Veg,,,,Check app
Lassi,,Plain Lassi,₹59,,,Veg,,,,Check app
Lassi,,Rose,₹59,,,Veg,,,,Check app
Lassi,,Strawberry,₹59,,"Indulge in a creamy, delightfully sweet drink bursting with fresh, juicy flavor that refreshes your senses.",Veg,,,,Check app
Lassi,,Chocolate Lassi,₹59,,"Indulge in a creamy, sweet blend that tantalizes your taste buds with luscious chocolate goodness.",Veg,,,,Check app
Lassi,,Caramel,₹59,,"Indulge in a creamy, sweet blend that perfectly balances rich flavors and smooth textures for a delightful treat.",Veg,,,,Check app
Sugarcane Juice,,Lemon,₹65,,"A refreshing blend of citrusy brightness and natural sweetness, perfect for a revitalizing treat.",Veg,,,,Check app
Sugarcane Juice,,Ginger,₹65,,"A refreshing blend of natural sweetness and zesty warmth, perfect for a revitalizing treat.",Veg,,,,Check app
Sugarcane Juice,,Pudina,₹65,,,Veg,,,,Check app
Sugarcane Juice,,Mix,₹72,,"This refreshing beverage offers a perfect balance of sweetness and vitality, making it an invigorating treat.",Veg,,,,Check app
Soups,,Tomato,₹39,,,Veg,,,,Check app
Soups,,Mixed Veggie,₹39,,"A vibrant medley of fresh vegetables simmered to perfection, creating a comforting and nourishing bowl of goodness.",Veg,,,,Check app
Soups,,Hot & Sour Veg,₹39,,"A tantalizing blend of tangy and savory flavors, this aromatic soup warms the soul with every sip.",Veg,,,,Check app
Soups,,Manchow,₹39,,,Veg,,,,Check app
Soups,,Sweet Corn,₹39,,"This creamy, savory soup brings together the natural sweetness of corn, creating a comforting and delightful bowl that warms the soul.",Veg,,,,Check app
Thali Lunch,,Phulka (roti) Thali,₹130,,Dal + chawal + sabji + 2 phulka (roti),Veg,,,,Check app
Thali Lunch,,Paratha Thali,₹150,,Dal + Chawal + Sabji + 1 Plain Paratha,Veg,,,,Check app
Thali Lunch,,Puri Thali,₹163,,Dal + chawal + sabji + 2 puri,Veg,,,,Check app
Energy Drinks,,Sathu Sharbat Sweet,₹65,,"Sathu sharbat sweet is a traditional indian summer beverage made with a blend of roasted grains, seeds, and nuts, sweetened with sugar or jaggery, and mixed with water or milk for a refreshing and nourishing drink.",Veg,,,,Check app
Energy Drinks,,Sathu Sharbat Namkeen,₹78,,"Sathu sharbat namkeen is a traditional indian summer beverage made with a blend of roasted grains, seeds, and nuts, flavored with savory spices, and mixed with water or buttermilk for a refreshing and flavorful drink with a salty twist.",Veg,,,,Check app
Energy Drinks,,Ragi Hurihittu Sweet,₹65,,"Indulge in a rich, wholesome drink that promises a delightful boost of energy and warmth.",Veg,,,,Check app
Energy Drinks,,Ragi Hurihittu Namkeen,₹65,,,Veg,,,,Check app
Drinks,,Soda,₹46,,,Veg,,,,Check app
Drinks,,Masala Soda,₹52,,"A refreshing, fizzy beverage that combines vibrant flavors for a tantalizing taste experience.",Veg,,,,Check app
Drinks,,Lemon Juice Sweet,₹39,,,Veg,,,,Check app
Drinks,,Lemon Juice Salt,₹39,,"This refreshing drink perfectly balances tangy citrus with a hint of savory salt, making it a zesty thirst-quencher.",Veg,,,,Check app
Breads,,Garlic Bread,₹72,,"Golden, toasted delight infused with aromatic flavors, perfect for sharing or savoring alone.",Veg,,,,Check app
Breads,,Garlic Cheese,₹85,,"Warm, buttery bread topped with rich, gooey cheese and a delightful hint of garlic, perfect for sharing.",Veg,,,,Check app
Breads,,Garlic Supreme,₹98,,"Indulge in a heavenly bread experience, infused with aromatic garlic, creating a buttery, irresistible delight.",Veg,,,,Check app
Pizza,,Veg Pizza,₹182,,"A crispy, golden crust topped with a medley of fresh vegetables and melted cheese creates a delightful experience in every bite.",Veg,,,,Check app
Pizza,,Paneer Pizza,₹202,,"A delightful fusion of cheesy goodness and aromatic toppings baked to perfection, this delicious dish offers a burst of flavor in every bite.",Veg,,,,Check app
Pizza,,French Bread Pizza,₹130,,"Savory toasted bread topped with melted cheese and a medley of fresh vegetables, creating a perfect bite of comfort.",Veg,,,,Check app
French Fries,,Plain Fries,₹85,,"Golden, crispy on the outside and fluffy on the inside, these classic treats are pure indulgence in every bite.",Veg,,,,Check app
French Fries,,Peri Peri Fries,₹98,,"Crispy, golden fries are tossed in a zesty seasoning, delivering a burst of bold flavors with every bite.",Veg,,,,Check app
Chats,,Samosa Pav,₹46,,"Golden, crispy pockets filled with savory goodness, served on a soft bun that creates a delightful fusion of textures and flavors.",Veg,,,,Check app
Chats,,Vada Pav,₹39,,,Veg,,,,Check app
North Indian Breads,,Puri [1Pc],₹52,,"Enjoy a delightful, fluffy, and golden treat, perfect for soaking up your favorite curries and gravies.",Veg,,,,Check app
North Indian Breads,,Phulka [1Pc],₹33,,"Delicately puffed to perfection, this soft, warm bread is the ideal accompaniment to any meal.",Veg,,,,Check app
Thali Breakfast,,Thali 1,₹154,,"1 cup poha + 1 paratha [aloo, gobi, methi, mooli] + lassi",Veg,,,,Check app
Thali Breakfast,,Thali 2,₹169,,"1 cup poha + 1 paratha  [ paneer corn, sattu/mix veg sattu mix veg + lassi",Veg,,,,Check app
Poha,,Katta Meeta,₹59,,"Savory and sweet, this delightful dish offers a perfect medley of textures and flavors for a satisfying treat.",Veg,,,,Check app
Weekend Special,,Paneer Bhatura [2Pc],₹150,,"Indulge in fluffy, golden-brown deep-fried bread paired with rich, creamy cottage cheese, creating a delightful weekend treat.",Veg,,,,Check app
Burger,,Special Pancharangi Burger,₹111,,"Indulge in a mouthwatering medley of flavors with this unique burger, featuring layers of fresh ingredients and delightful textures that promise a gourmet experience.",Veg,,,,Check app
