category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Classic,,Espresso Solo,₹190,,,Veg,,,,In Stock
Classic,,Orange Zest Mocha,₹270,,,Veg,,,,In Stock
Classic,,Signature Filter Coffee,₹270,,,Veg,,,,In Stock
Classic,,Ice Cappucino,₹245,,,Veg,,,,In Stock
Classic,,Express Ale,₹270,,,Veg,,,,In Stock
Classic,,Iced Americano,₹245,,,Veg,,,,In Stock
Latte,,Spanish Latte,₹255,,,Veg,,,Yes,In Stock
Latte,,French Vanilla Latte,₹280,,,Veg,,,,In Stock
Latte,,Tiramisu Latte,₹265,,,Veg,,,,In Stock
Latte,,Macha Latte Ice,₹245,,,Veg,,,,In Stock
Latte,,Latte,₹220,,,Veg,,,,In Stock
Latte,,Salted Caramel Latte,₹255,,,Veg,,,,In Stock
Latte,,Cinnamon Latte,₹255,,,Veg,,,,In Stock
Latte,,Iced Latte,₹245,,,Veg,,,,In Stock
Latte,,Biscoff Latte,₹265,,,Veg,,,,In Stock
Latte,,Irish Latte,₹255,,,Veg,,,,In Stock
Frappe,,Salted Caramel Frappe,₹280,,,Veg,,,Yes,In Stock
Frappe,,Mocha Hazelnut Frappe,₹280,,,Veg,,,,In Stock
Frappe,,Oreo Frappe,₹290,,,Veg,,,,In Stock
Frappe,,Kit Kat Frappe,₹310,,,Veg,,,,In Stock
Faith Toast,,Avocado Toast,₹370,,Crispy Toast Topped With Creamy Avocado.,Veg,,,Yes,In Stock
Faith Toast,,Akuri Toast,₹270,,"Nutty, Sweet, And Perfectly Creamy.",Veg,,,,In Stock
Chocolate,,Hot Chocolate,₹249,,,Veg,,,,In Stock
Add On Milk,,Coconut Milk,₹100,,,Veg,,,Yes,In Stock
Add On Milk,,Almond Milk,₹100,,,Veg,,,,In Stock
Add On Milk,,Oats Milk,₹100,,,Veg,,,,In Stock
Add On Milk,,Soy Milk,₹100,,,Veg,,,,In Stock
Add On Milk,,Lactose Free Milk,₹100,,,Veg,,,,In Stock
Pancake,,Classic Pancake,₹340,,Fluffy Pancakes With Syrup Delight,Veg,,,,In Stock
Manual Brew,,Pour Over,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,In Stock
Manual Brew,,Aero Press,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,In Stock
Manual Brew,,French Press,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,In Stock
Milkshake,,Chocolicious Milkshake,₹280,,,Veg,,,,In Stock
Mojito,,Strawberry Orange Mojito,₹270,,,Veg,,,,In Stock
Mojito,,Virgin Mojito,₹210,,,Veg,,,,In Stock
Mojito,,Kiwi Mojito,₹255,,,Veg,,,,In Stock
Mojito,,Watermelon Mojito,₹230,,,Veg,,,,In Stock
Tea Based,,Ginger Tea,₹220,,,Veg,,,,In Stock
Tea Based,,Cranberry & Apple Tea,₹230,,,Veg,,,,In Stock
Tea Based,,Hot Tea,₹195,,,Veg,,,,In Stock
Tea Based,,Masala Tea,₹220,,,Veg,,,,In Stock
Tea Based,,Green Tea,₹210,,,Veg,,,,In Stock
Tea Based,,Camomile Tea,₹220,,,Veg,,,,In Stock
Tea Based,,Kashmiri Kehwa,₹270,,,Veg,,,,In Stock
Tea Based,,Lemon Grass Tea,₹240,,,Veg,,,,In Stock
Eggs,,Desi Egg Burji & Bread,₹260,,,Non-Veg,,,,In Stock
Eggs,,Sunny Side Up,₹240,,,Non-Veg,,,,In Stock
Eggs,,Scramble,₹240,,,Non-Veg,,,,In Stock
Smoothies,,Avocado Banana Almond,₹320,,,Veg,,,,In Stock
Mocktails,,Orange Martini,₹275,,,Veg,,,,In Stock
Mocktails,,Chilli Gauva,₹275,,,Veg,,,,In Stock
Healthy Option,,Bodilicious Protein Paneer,₹380,,,Veg,,,,In Stock
Healthy Option,,Millet Pancake,₹340,,,Veg,,,,In Stock
Ice Tea,,Hibiscus Ice Tea,₹240,,,Veg,,,,In Stock
Ice Tea,,Cranberry Ice Tea,₹250,,,Veg,,,,In Stock
Ice Tea,,Lemon Ice Tea,₹220,,,Veg,,,,In Stock
Ice Tea,,Peach Ice Tea,₹250,,,Veg,,,,In Stock
Desert And Savoury,,Caramel Cheesecake Egg,₹340,,,Non-Veg,,,,In Stock
Desert And Savoury,,Almond Crossaint,₹280,,,Veg,,,,In Stock
Desert And Savoury,,Biscof Cheesecake,₹350,,,Veg,,,,In Stock
Desert And Savoury,,Blueberry Banana Cake,₹230,,,Veg,,,,In Stock
Desert And Savoury,,Brownie,₹195,,,Veg,,,,In Stock
Desert And Savoury,,Brownie With Ice Cream,₹240,,,Veg,,,,In Stock
Desert And Savoury,,Butter Cookies,₹100,,,Veg,,,,In Stock
Desert And Savoury,,Cinnamon Roll,₹260,,,Veg,,,,In Stock
Desert And Savoury,,Korean Cheese Bun,₹270,,,Veg,,,,In Stock
Desert And Savoury,,New York Cheese Cake,₹320,,,Veg,,,,In Stock
