category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Cold Beverages,Iced Classics,Iced Signature Filter Coffee,₹269,,"Serves 1 | Classic filter coffee, naturally sweetened with jaggery—comfort in every small cup.
Size - Regular 360ml & 142 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.7,27,,In Stock
Cold Beverages,Iced Classics,Iced Americano,₹229,Regular (360ml): ₹229 | Large (480ml): ₹269,"Freshly pulled espresso over ice and cold water for a bold, refreshing coffee that stays crisp sip after sip.",Veg,5.0,113,,In Stock
Cold Beverages,Iced Classics,Iced Cappuccino,₹239,Regular (360ml): ₹239 | Large (480ml): ₹279,"Smooth espresso and cold milk, finished with a creamy foam, served over ice.Size - 360/480ml for Regular/Large & 64/92 kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.7,10,,In Stock
Cold Beverages,Iced Classics,Iced Flatwhite,₹259,Regular (360ml): ₹259 | Large (480ml): ₹299,"A rich espresso, made with milk, topped with micro foam.Size - 360/480ml for Regular/Large & 83/117 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,20,Yes,In Stock
Cold Beverages,Iced Classics,Iced Chocolate,₹259,Regular (360ml): ₹259 | Large (480ml): ₹299,"Lush chocolate folded into cold milk for a creamy, refreshing classic.
Size - 360/480ml for Regular/Large & 199/266 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.5,26,,In Stock
Cold Beverages,Iced Classics,Iced Latte,₹239,Regular (360ml): ₹239 | Large (480ml): ₹279,"Fresh espresso with cold milk over ice for a rich, satisfying coffee that stays smooth. 
81 Kcal (regular). Allergen contains - milk",Veg,4.1,210,Yes,In Stock
Cold Beverages,Cold Brews,Classic Cold Brew,₹299,Regular (360ml): ₹299 | Large (480ml): ₹329,"Slow brewed for hours, this cold brew is smooth, bold, and irresistibly refreshing.
Size - 360/480ml for Regular/Large & 0/0 Kcal respectively. An average active adult requires 2000 kcal energy per day.",Veg,4.9,174,Yes,In Stock
Cold Beverages,Cold Brews,Lemon Cold Brew,₹335,Regular (360ml): ₹335 | Large (480ml): ₹365,"Bold cold brew meets fresh lemon for a bright, thirst-quenching twist.",Veg,,,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced Toffee Nut Latte,₹379,Regular (360ml): ₹379 | Large (480ml): ₹419,"Serves 1 | A dessert-like iced latte with deep toffee richness and nutty warmth.
Kcal: Regular: 170, Large:258. Allergen contains - Milk, Wheat",Veg,5.0,3,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,OG Dirtea Iced Latte,₹305,Regular (360ml): ₹305 | Large (480ml): ₹349,"Serves 1 | ""Our classic iced latte with bold tea notes and creamy milk—simple, smooth, and signature.""
Kcal-R-275 & Kcal-L-385
Allergen-Milk",Veg,,,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced Sea Salt Mocha,₹329,Regular (360ml): ₹329 | Large (480ml): ₹369,"Rich chocolate and bold espresso over ice, lifted with a subtle sea salt finish.
Size - 360/480ml for Regular/Large & 171/228 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,3.8,9,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced Orange Zest Mocha,₹329,Regular (360ml): ₹329 | Large (480ml): ₹369,"Silky iced mocha with a burst of orange zest—sweet, bold, and refreshing.
Size - 360/480ml for Regular/Large & 142/190 Kcal respectively. Allergen contains - Milk,Soy. An average active adult requires 2000 kcal energy per day.",Veg,4.4,4,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced Dry Hazelnut Cappuccino,₹329,Regular (360ml): ₹329 | Large (480ml): ₹369,"Cold, smooth, and luxuriously nutty—hazelnut cappuccino perfected over ice.
Size - 360/480ml for Regular/Large & 165/220 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,2,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced Caramel Macchiato,₹355,Regular (360ml): ₹355 | Large (480ml): ₹395,"Chilled milk layered with bold espresso and finished with a rich caramel drizzle.
Kcal: Regular: 146, Large:207. Allergen contains - Milk",Veg,3.0,10,,In Stock
Cold Beverages,TWC Specials - Cold Beverage,Iced French Vanilla Latte,₹349,Regular (360ml): ₹349 | Large (480ml): ₹389,"Cold, creamy latte infused with smooth French vanilla and bold espresso.
Size - 360/480ml for Regular/Large & 145/217 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.6,13,,In Stock
Cold Beverages,Iced Teas & Lemonades,Strawberry Lemonade Delight,₹289,Regular (360ml): ₹289 | Large (480ml): ₹319,"Juicy strawberries blended with zesty lemonade for a bright, refreshing burst of flavour.",Veg,4.0,2,,In Stock
Cold Beverages,Iced Teas & Lemonades,Classic Lemonade,₹279,Regular (360ml): ₹279 | Large (480ml): ₹309,"Lightly sweet, boldly citrusy and served cold—lemonade done the right way.",Veg,4.9,4,,In Stock
Cold Beverages,Iced Teas & Lemonades,Strawberry Iced Tea,₹249,Regular (360ml): ₹249 | Large (480ml): ₹289,A refreshing iced tea infused with sweet strawberry notes and crisp freshness.,Veg,4.7,5,,In Stock
Cold Beverages,Iced Teas & Lemonades,Citrus Iced Tea,₹249,Regular (360ml): ₹249 | Large (480ml): ₹289,"Zesty citrus blended with cold-brewed tea, light, tangy, and perfectly cooling.",Veg,3.1,4,,In Stock
Cold Beverages,Iced Teas & Lemonades,Iced Masala Chai Latte,₹249,Regular (360ml): ₹249 | Large (480ml): ₹289,"Bold Indian masala chai, slow-brewed and poured over ice for a smooth, spiced chill.
Size - 360/480ml for Regular/Large & 240/328 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,2,,In Stock
Cold Beverages,Milkshakes,Strawberry Dream Shake,₹329,Regular (360ml): ₹329 | Large (480ml): ₹375,"Lush, creamy milkshake blended with ripe strawberry goodness—pure dream in a glass.",Veg,1.9,4,,In Stock
Cold Beverages,Milkshakes,Cookie & Cream Milkshake,₹329,Regular (360ml): ₹329 | Large (480ml): ₹375,"Serves 1 | Rich, creamy, and generously cookie-filled for the ultimate indulgence.
Kcal: Regular: 274, Large:376. Allergen contains - Milk, Wheat, Soy",Veg,4.9,5,,In Stock
Cold Beverages,Milkshakes,Chocolicious Milkshake,₹289,Regular (360ml): ₹289 | Large (480ml): ₹329,"For true chocolate lovers—thick, rich, and irresistibly chocolicious.",Veg,5.0,7,,In Stock
Cold Beverages,Matcha,Strawberry Matcha Latte,₹259,Regular (360ml): ₹259 | Large (480ml): ₹289,"Serves 1 | A silky matcha drink swirled with sweet strawberry for a refreshing yet indulgent treat.
Allergen : Milk",Veg,2.7,4,,In Stock
Cold Beverages,Matcha,Iced Japanese Matcha Latte,₹299,Regular (360ml): ₹299 | Large (480ml): ₹339,"A premium iced latte with authentic matcha and silky milk for the ultimate refreshment.
Size - 360/480ml for Regular/Large & 152/199 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,31,,In Stock
Food,Baked Goodness,Chilli Chicken Calzone,₹165,,"Serves 1 | Stuffed with spicy chilli chicken and sealed in a golden-baked calzone.Kcal: 414 Allergens - Wheat,Milk,Soy",Non-Veg,4.4,6,,In Stock
Food,Baked Goodness,Classic Korean Bun,₹239,,"Serves 1 | A soft bun filled with smooth cream cheese and finished with a savoury herb garlic butter glaze.Kcal: 431Allergens – Wheat,Milk",Veg,4.6,7,,In Stock
Food,Baked Goodness,Gochujhang Spicy  Korean Bun,₹259,,"Serves 1 | A soft Korean-style bun with a spicy twist filled with gochujang-spiced cream cheese and brushed with herb garlic butter.Kcal: 402Allergens – Wheat, Milk & Soy",Veg,5.0,6,,In Stock
Food,Baked Goodness,Mushroom and Cheese Croissant,₹249,,"Our signature croissant, stuffed with mushroom saut?ed with thyme, garlic and cheese.Size - 115 gm & 275 Kcal respectively. Allergen contains - wheat - Milk . An average active adult requires 2000 kcal energy per day.",Veg,4.8,35,,In Stock
Food,Baked Goodness,Butter Croissant,₹209,,"A bestseller, our hand-made butter croissant is light, flaky, and baked freshly. The golden brown traditional pastry is laminated with 100% pure butter. Size - 80 gms & 320 Kcal",Veg,4.4,171,,In Stock
Food,Pizza,Margherita Pizza & Reg-Classic Cold Coffee,₹380,,"Serves 1 | Indulge in a Classic Margherita, perfectly complemented by the rich, refreshing Classic Cold Coffee. Margherita Pizza - Kcal – 616 : Regular Classic Cold Coffee - Kcal - 261",Veg,4.0,1,,In Stock
Food,Pizza,Mexican Paneer Pizza & Reg-Classic Cold Coffee,₹535,,"Serves 1 | The heat of Mexican spices and the creaminess of mozzarella meet the bold refreshment of Classic Cold Coffee. Mexican Paneer Pizza - Kcal – 713 : Wheat, Milk​Regular Classic Cold Coffee - Kcal - 261",Veg,,,,In Stock
Food,Pizza,Veg Bonanza Pizza & Reg-Classic Cold Coffee,₹476,,"Serves 1 | Packed with Fresh veggies and Cheesy mozzarella, this pizza is best enjoyed with a chilled Classic Cold Coffee. Veg Bonanza Pizza - Kcal – 633 : Wheat, Milk​Regular Classic Cold Coffee - Kcal - 261",Veg,,,,In Stock
Food,Pizza,Veg Bonanza Pizza,₹329,,"Serves 1 | Packed with Fresh veggies and Cheesy mozzarella, this pizza is best enjoyed with our cold beverages.Kcal – 633",Veg,,,,In Stock
Food,Pizza,Mexican Paneer Pizza,₹345,,The heat of Mexican spices and the creaminess of mozzarella meet the bold refreshment of our iced beverages.  Kcal  713,Veg,,,,In Stock
Food,Salads,Mexican Paneer Salad,₹325,,"Serves 1 | A zesty combination of paneer, cherry tomatoes, jalapeños, and seed mix, all tossed in a tangy vinaigrette dressing.Kcal 377/ 260 gm. Contains Milk.",Veg,4.0,1,,In Stock
Food,Sandwiches & Wraps,Mexican Paneer Sandwich,₹314,,"Serves 1 | A fusion delight featuring soft mexican flavored paneer cubes infused with a combination of spicy aioli, lettuce and coleslaw, all stuffed in herbed focaccia bread, served with flavored potato chips",Veg,4.7,21,,In Stock
Food,Sandwiches & Wraps,Paneer Tikka Sandwich,₹314,,"Serves 1 | Cubes of indian styled paneer tikka, stuffed in herbed focaccia bread with Makhani Mayo and crunchy and flavorful coleslaw, lettuce, served with flavored potato chips",Veg,4.3,7,,In Stock
Food,Sandwiches & Wraps,Spiced Potato Sandwich,₹309,,"Serves 1 | A blend of flavorful potato pieces stuffed in herbed focaccia bread, infused with the goodness of makani mayo, lettuce and coleslaw, served with flavored potato chips",Veg,4.5,17,,In Stock
Food,Sandwiches & Wraps,Peppery Chicken Sandwich,₹314,,"Serves 1 | Cubes of peppered chicken mixed with Herb n Pepper Mayo, and a delightful layer of coleslaw, lettuce, served with flavored potato chips . Size - 270 gms & 573 Kcal respectively. Allergen contains - Wheat, Soy, Milk",Non-Veg,4.8,12,,In Stock
Food,Quick Bites,Baked Chilli Cheese Toast,₹299,,"Serves 1 | Toasted baguette with garlic , green chilli, mozzarella cheese and herbs.Size - 210gms & 727 Kcal respectively. Allergen contains - wheat - Milk . An average active adult requires 2000 kcal energy per day.",Veg,4.7,37,Yes,In Stock
Food,Quick Bites,Hummus And Pita Platter,₹299,,"Serves 1 | Creamy fresh hummus with olives, African piri piri chilli hummus  with red paprika served with toasted pita bread and pickled veggies. Size - 245 gms & 468 Kcal respectively. Allergen contains - Wheat, Soy",Veg,4.6,91,,In Stock
Food,All Day Breakfast,Classic Cream Cheese Bagel,₹265,,"A freshly baked bagel with a generous spread with smooth creamy cream cheese. Size - 110 gms & 272 Kcal respectively. Allergen contains - Wheat, Milk, Soy",Veg,4.3,124,,In Stock
Food,All Day Breakfast,English Cucumber & Cream Cheese Bagel,₹265,,"Serves 1 | A refreshing crunch of English cucumber paired with smooth cream cheese on a perfectly baked bagel. Size - 140 gms & 276 Kcal respectively. Allergen contains - Wheat, Milk, Soy",Veg,4.8,28,,In Stock
Food,All Day Breakfast,Classic Pancakes,₹229,,"Serves 1 | Fluffy golden pancakes drizzled with golden maple syrup. Size - 230 gms & 540 Kcal respectively. Allergen contains - Wheat, Milk",Veg,4.7,17,,In Stock
Food,All Day Breakfast,Choco Bliss Pancakes,₹325,,"Fluffy pancakes infused with rich chocolate, topped with chocolate sauce. Size - 280 gms & 740 Kcal respectively. Allergen contains - Wheat, Milk, Soy",Veg,4.9,10,,In Stock
Food,All Day Breakfast,Breakfast Pancakes,₹309,,"Japanese-style fluffy pancakes, served with seasonal fruits, banana, whipped cream and maple syrup. Size - 310 gms & 533 Kcal respectively. Allergen contains - wheat - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.7,177,,In Stock
Dessert Studio,Sweet Treats,Banana Walnut Tea Cake,₹209,,"Vegan-friendly banana and walnut dry cake, flavored with cinnamon and chocolate.Size - 90 gms & 351 Kcal respectively. Allergen contains - wheat - nuts . An average active adult requires 2000 kcal energy per day.",Veg,4.6,52,,In Stock
Dessert Studio,Sweet Treats,Lemon Raspberry Tea Cake,₹205,,"Zesty and fresh English pound cake, flavored with real raspberries, lemon zest, glazed with lemon icing.Size - 90 gms & 363 Kcal respectively. Allergen contains - wheat - Milk - An average active adult requires 2000 kcal energy per day.",Veg,4.4,15,,In Stock
Dessert Studio,Sweet Treats,Cinnamon Roll,₹239,,"Southern American breakfast rolls, layered with cinnamon sugar, topped with a pure cream cheese frosting.",Veg,4.7,55,,In Stock
Dessert Studio,Sweet Treats,Almond Croissant,₹279,,"Serves 1 | Traditional French baked breakfast pastry, made with 100% pure butter and almond cream.Size - 115 gms & 472Kcal respectively. Allergen contains - wheat - Milk - eggs - nuts. An average active adult requires 2000 kcal energy per day.",Non-Veg,4.8,182,,In Stock
Dessert Studio,Sweet Treats,Chocolate Croissant,₹269,,"Traditional French breakfast pastry, made with 100% pure butter and 45% dark Belgian couverture chocolate ganache.Size - 115 gms & 345 Kcal respectively. Allergen contains - wheat - Milk . An average active adult requires 2000 kcal energy per day.",Veg,4.9,156,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Roasted & Salted Almonds,₹147,,"Serves 1 | Crunchy, premium almonds roasted to perfection and lightly salted for a satisfying, protein-rich snack.",Veg,,,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Roasted & Salted Cashews,₹147,,"Serves 1 | Buttery cashews roasted to golden perfection and lightly salted for a rich, crunchy snack.",Veg,4.0,1,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Choco Coated Almond,₹161,,"Crunchy almonds wrapped in rich, smooth chocolate for a perfect bite.",Veg,,,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Choco Coated Hazelnut,₹161,,Nutty hazelnuts coated in creamy chocolate for a delicious crunch.,Veg,,,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Roasted Almond Chocolate Bar,₹169,,"Smooth, velvety chocolate blended with crunchy roasted almonds for a rich and satisfying bite in every square.",Veg,,,,In Stock
Ready-to-Savour Treats,Chocolates & Snacks,Salted Caramel Chocolate Bar,₹169,,Creamy milk chocolate filled with gooey caramel and a hint of sea salt—perfectly sweet with a touch of savory.,Veg,5.0,1,,In Stock
Coffee at Home,Easy Coffee Bags,Monsoon Malabar Easy Coffee Bags - Box of 10,₹339,,"Warm and comforting, just like home",Veg,,,,In Stock
Coffee at Home,Easy Coffee Bags,Single Origin Easy Coffee Bags - Box of 10,₹339,,Taste the distinct character of its origin,Veg,,,,In Stock
Coffee at Home,Easy Coffee Bags,Easy Coffee Box of 5 - Vienna Roast,₹212,,"Serves 1 | Start your day with the deep, rich flavor of our Vienna Roast Coffee. This dark roast strikes the perfect balance between smooth and bold, giving you just the right kick to tackle whatever comes your way. Enjoy the cozy notes of chocolate and caramel in every sip, making your morning coffee a delightful and energizing experience. Wake up, feel great, and power through your day with Vienna Roast Easy Coffee!",Veg,,,,In Stock
Coffee at Home,Easy Coffee Bags,Easy Coffee Box of 5 - SO Medium Light Roast,₹212,,"Serves 1 | Get ready to savor the vibrant, fruity notes of our Single-Origin Coffee, carefully sourced from one exceptional farm. We traveled far and wide to find the perfect beans, ensuring top quality and unique flavors. Each bean is roasted to perfection to bring out its balanced, fruity nuances. Enjoy a cup that's as special as you are, and start your morning with a delightful boost of pure coffee happiness!",Veg,4.0,2,,In Stock
Coffee at Home,Easy Coffee Bags,Easy Coffee Box of 5 - Monsoon Malabar,₹212,,"Serves 1 | Our Monsoon Malabar coffee is an homage to a historical process originating from the long sea journeys in the days of the British Raj. Each cup is packed with bold flavours, complemented by strong, nutty, earthy notes. Sip on this for a perfectly versatile cup that can be enjoyed any time of the day. Our suggestion? Keep a second Easy Coffee Bag of our Monsoon Malabar coffee handy because you’ll definitely want more!",Veg,,,,In Stock
Coffee at Home,Freshly Roasted Beans,Vienna Roast  (250 GMS),₹514,Fine Grind: ₹514 | Medium Grind: ₹514 | Coarse Grind: ₹514 | Whole Beans: ₹514,"Serves 1 | Dark Roast Suited for south Indian filter, espresso machine,moka pot or french press Notes : Bittersweet chocolate, burnt caramel & toasted walnuts.",Veg,4.9,12,,In Stock
Coffee at Home,Freshly Roasted Beans,Signature South Indian Filter Coffee (250 GMS),₹514,Fine Grind: ₹514 | Medium Grind: ₹514 | Coarse Grind: ₹514 | Whole Beans: ₹514,"Serves 1 | Organic Dark Roast. Suited for South Indian Filter, Espresso, Moka Pot or French Press. Notes: Smooth & Strong 100% Arabica Coffee",Veg,5.0,3,,In Stock
Coffee at Home,Freshly Roasted Beans,Monsoon Malabar (250 GMS),₹514,Fine Grind: ₹514 | Medium Grind: ₹514 | Coarse Grind: ₹514 | Whole Beans: ₹514,"Serves 1 | Medium Dark Roast Each cup of this coffee is packed with earthy flavors, complemented by nutty, dark chocolate notes.",Veg,5.0,9,,In Stock
Coffee at Home,Freshly Roasted Beans,French Roast (250 GMS),₹514,Fine Grind: ₹514 | Medium Grind: ₹514 | Coarse Grind: ₹514 | Whole Beans: ₹514,"Serves 1 | Dark Roast. Suited for south Indian filter, espresso machine, moka pot or french press. Notes : Cocoa, Bitter & Intense.",Veg,4.0,2,,In Stock
Coffee at Home,Freshly Roasted Beans,Single Origin Medium Light Roast (250 GMS),₹562,Fine Grind: ₹562 | Medium Grind: ₹562 | Coarse Grind: ₹562 | Whole Beans: ₹562,,Veg,5.0,6,,In Stock
Coffee at Home,Freshly Roasted Beans,Single Origin Medium Roast  (250 GMS),₹562,Fine Grind: ₹562 | Medium Grind: ₹562 | Coarse Grind: ₹562 | Whole Beans: ₹562,,Veg,4.0,2,,In Stock
Coffee at Home,Manual Brews,French Press Coffee,₹219,Vienna French Press: ₹219 | SO Medium Roast French Press: ₹219 | El Diablo Blend French Press: ₹219 | Monsoon Malabar French Press: ₹219,Serves 1 | Black coffee with cupper notes of the beans you choose.,Veg,4.6,27,,In Stock
Gifting & Merchandise,Drinkware,French Press- 350 ML,₹1271,,"Enjoy rich, full-bodied coffee brewed fresh with our French press",Veg,,,,In Stock
Deal of the Day,,Hot Americano [Regular],₹219,,"Serves 1 | Rich espresso softened with hot water for a clean, intense cup that lets the coffee shine.",Veg,5.0,18,,In Stock
Deal of the Day,,Hot Cappuccino [Regular],₹229,,"Serves 1 | Bold espresso layered with steamed milk and topped with a dense, creamy foam. 93 Kcal (regular). Allergen contains - Milk. No added sugar.",Veg,5.0,3,Yes,In Stock
Deal of the Day,,Hot Latte [Regular],₹229,,"Serves 1 | A rich espresso, balanced with milk and a thin layer of foam.Size - 240ml for Regular & 95 Kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,5.0,3,,In Stock
Deal of the Day,,Hot Chocolate [Regular],₹249,,"Serves 1 | Steamed milk blended with rich chocolate for a thick, comforting classic.",Veg,3.8,9,,In Stock
Deal of the Day,,Iced Americano [Regular],₹229,,"Serves 1 | Freshly pulled espresso over ice and cold water for a bold, refreshing coffee that stays crisp sip after sip.",Veg,5.0,4,,In Stock
Deal of the Day,,Iced Cappuccino [Regular],₹239,,"Serves 1 | Smooth espresso and cold milk, finished with a creamy foam, served over ice.Size - 360ml for Regular & 64 kcal respectively. Allergen contains - Milk. An average active adult requires 2000 kcal energy per day.",Veg,4.0,1,,In Stock
Deal of the Day,,Iced Latte [Regular],₹239,,"Serves 1 | Fresh espresso with cold milk over ice for a rich, satisfying coffee that stays smooth. 81 Kcal (regular). Allergen contains - milk",Veg,4.8,13,,In Stock
Deal of the Day,,Classic Cold Brew [Regular],₹299,,"Serves 1 | Slow brewed for hours, this cold brew is smooth, bold, and irresistibly refreshing.
Size - 360ml for Regular & 0 Kcal respectively. An average active adult requires 2000 kcal energy per day.",Veg,5.0,3,,In Stock
Deal of the Day,,Classic Cold Coffee [Regular],₹295,,"Serves 1 | OOur bestselling classic—rich coffee blended into a smooth, creamy cold indulgence.
261 Kcal (regular)",Veg,4.4,16,Yes,In Stock
