category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Pasta,,Veg Creamy Cheese Pasta,₹450,,"Pasta In Rich, Velvety Cheese Sauce.",Veg,,,,Check app
Pasta,,Veg Mac N Cheese Pasta,₹480,,Baked Cheesy Pasta With A Crispy Top.,Veg,,,,Check app
Pasta,,Non-veg Arabiata,₹480,,Spicy Tomato Pasta With Garlic And Chili.,Non-Veg,,,,Check app
Mains,,The Faith Cafe Grilled Chicken,₹480,,"Slow Cooked To Perfection Tender Chicken Breast, Vegetables, Mashed Potato/ Herb Rice And Mushroom Sauce",Non-Veg,,,,Check app
Mains,,Chicken Stroganoff Veggies,₹490,,A Creamy Comforting Dish Featuring A Melody Of Fresh Sauteed Vegetables/Chicken In A Rich Velvelty Mushroom Sauce,Non-Veg,,,,Check app
Mains,,Chicken Meze Platter,₹480,,"Pita Bread/Lavish Crackers And Falafel Served With Classic Hummus,Tzatziki, Babaghanoush, Side Of Salad",Non-Veg,,,,Check app
Mains,,Fish Meze Platter,₹510,,"Pita Bread/Lavish Crackers And Falafel Served With Classic Hummus,Tzatziki, Babaghanoush, Side Of Salad",Non-Veg,,,,Check app
Mains,,Mexican Rice Bowl Non Veg,₹440,,A Creamy Indulgent Risotto Made With Earthy Mushrooms And Vegetables/Chicken,Non-Veg,,,,Check app
Mains,,Veg Meze Platter,₹420,,"Pita Bread/Lavish Crackers And Falafel Served With Classic Hummus,Tzatziki, Babaghanoush, Side Of Salad",Veg,,,,Check app
Mains,,Veg Stroganoff Veggies,₹420,,A Creamy Comforting Dish Featuring A Melody Of Fresh Sauteed Vegetables/Chicken In A Rich Velvelty Mushroom Sauce,Non-Veg,,,,Check app
Mains,,Mexican Rice Bowl Veg,₹360,,A Creamy Indulgent Risotto Made With Earthy Mushrooms And Vegetables/Chicken,Veg,,,,Check app
Sandwich,,Classic Chicken Sandwich,₹420,,Creamy Crunchy Filling With Perfect Chunks Of Seasoned Chicken,Non-Veg,,,,Check app
Sandwich,,Pesto Chicken Sandwich,₹420,,Chicken Topped With Melty Slice Of Cheese & Basil Pesto,Non-Veg,,,,Check app
Sandwich,,Croissant Chicken Sandwich,₹460,,This Croissant Sandwich Is Loaded With Chicken And Cheese,Non-Veg,,,,Check app
Sandwich,,Vegan Grilled Sandwich,₹380,,Toasted Delight Filled With Fresh Seasonal Veggies & Veg Cheese Grilled To Golden Perfection,Veg,,,,Check app
Sandwich,,Pesto Paneer,₹380,,Butter Grilled Paneer/Basil Pesto Picked Onion/Lettuce/Capsicum,Veg,,,,Check app
Sandwich,,Croissant Veg Sandwich,₹420,,This Croissant Sandwich Is Loaded With Classic Vegetables And Cheese,Veg,,,,Check app
Sandwich,,Spinach & Corn Sandwich,₹380,,A Tasty Cheesy Sandwich Made With A Creamy & Cheesy Filling Made With Spinach Sweet Corn,Veg,,,,Check app
All Day Breakfast,,American Breakfast,₹480,,"2 Eggs/Baked Beans, Cherry Tomatoes, Veggies, Chicken Sausage, Chicken Salami, Slice Of Toast",Veg,,,,Check app
All Day Breakfast,,Protein Breakfast,₹520,,"2 Eggs,Chicken Sausage,Chicken Salami,Chicken Breast,Hashbrown,Slice Of Toast",Veg,,,,Check app
All Day Breakfast,,English Breakfast,₹450,,"Chicken Sausage,Tomatoes,2 Eggs,Baked Beans,Slice Of Toast",Non-Veg,,,,Check app
All Day Breakfast,,Farmers Breakfast,₹380,,"Carrot,Beans,Mushroom,Broccoli,Hash Brown/Mashed Potatoes,Paneer,Slice Of Bread",Veg,,,,Check app
All Day Breakfast,,Meditterean Egg Benedict,₹380,,"Mushroom,Cherry Tomatoes,Hash Brown/Mashed Potatoes,Baked Beans,Tofu,Slice Of Bread",Veg,,,,Check app
Latte,,Spanish Latte,₹255,,,Veg,,,,Check app
Latte,,Tiramisu Latte,₹265,,,Veg,,,,Check app
Latte,,French Vanilla Latte,₹280,,,Veg,,,,Check app
Latte,,Macha Latte Ice,₹245,,,Veg,,,,Check app
Latte,,Latte,₹220,,,Veg,,,,Check app
Latte,,Salted Caramel Latte,₹255,,,Veg,,,,Check app
Latte,,Cinnamon Latte,₹255,,,Veg,,,,Check app
Latte,,Iced Latte,₹245,,,Veg,,,,Check app
Latte,,Biscoff Latte,₹265,,,Veg,,,,Check app
Latte,,Irish Latte,₹255,,,Veg,,,,Check app
Salad,,Mixed Green Avocado Salad Chicken,₹380,,"Fresh Veggies, Feta, Olives, Olive Oil.",Non-Veg,,,,Check app
Salad,,Non-veg Caesar Salad,₹360,,"Crisp Lettuce, Creamy Dressing, Croutons, Parmesan.",Non-Veg,,,,Check app
Salad,,Mixed Green Avocado Salad,₹320,,"Fresh Veggies, Feta, Olives, Olive Oil.",Veg,,,,Check app
Salad,,Veg Caesar Salad,₹280,,"Crisp Lettuce, Creamy Dressing, Croutons, Parmesan.",Veg,,,,Check app
Salad,,Veg Watermelon Feta Salad,₹280,,"Juicy Watermelon, Feta, Mint, Balsamic.",Veg,,,,Check app
Salad,,Non-veg Avocado Salad,₹380,,"Creamy Avocado, Fresh Greens, Light Dressing.",Non-Veg,,,,Check app
Desert And Savoury,,Caramel Cheesecake Egg,₹340,,,Non-Veg,,,,Check app
Desert And Savoury,,Brownie With Ice Cream,₹240,,,Veg,,,,Check app
Desert And Savoury,,Almond Crossaint,₹280,,,Veg,,,,Check app
Desert And Savoury,,Biscof Cheesecake,₹350,,,Veg,,,,Check app
Desert And Savoury,,Blueberry Banana Cake,₹230,,,Veg,,,,Check app
Desert And Savoury,,Brownie,₹195,,,Veg,,,,Check app
Desert And Savoury,,Butter Cookies,₹100,,,Veg,,,,Check app
Desert And Savoury,,Cinnamon Roll,₹260,,,Veg,,,,Check app
Desert And Savoury,,Korean Cheese Bun,₹270,,,Veg,,,,Check app
Desert And Savoury,,New York Cheese Cake,₹320,,,Veg,,,,Check app
Tea Based,,Ginger Tea,₹220,,,Veg,,,,Check app
Tea Based,,Cranberry & Apple Tea,₹230,,,Veg,,,,Check app
Tea Based,,Hot Tea,₹195,,,Veg,,,,Check app
Tea Based,,Masala Tea,₹220,,,Veg,,,,Check app
Tea Based,,Green Tea,₹210,,,Veg,,,,Check app
Tea Based,,Camomile Tea,₹220,,,Veg,,,,Check app
Tea Based,,Kashmiri Kehwa,₹270,,,Veg,,,,Check app
Tea Based,,Lemon Grass Tea,₹240,,,Veg,,,,Check app
Cold Brew,,Cranberry Cold Brew,₹270,,,Veg,,,,Check app
Cold Brew,,Coconut Cold Brew,₹270,,,Veg,,,,Check app
Cold Brew,,Orange Ginger Cold Brew,₹260,,,Veg,,,,Check app
Cold Brew,,Classic Cold Brew,₹240,,,Veg,,,,Check app
Cold Brew,,Cold Brew Tonic,₹260,,,Veg,,,,Check app
Burgers,,Crispy Chicken Cheese Burger,₹390,,"Grilled Chicken Patty Served In A Soft Bun With Fresh Lettuce,Tomato And Choice Of Sauce",Non-Veg,,,,Check app
Burgers,,Og Grill Chicken Burger,₹390,,A Thin Chicken Patty With Caramelized Crispy Crust Topped With Cheese,Non-Veg,,,,Check app
Burgers,,Guacomole Black Bean Burger,₹380,,Minced Flavored Vegetable Deep Fried And Dressed With Chilly Mayo Sauce And Lettuce,Veg,,,,Check app
Omelette,,Mushroom Spinach & Cheese Omellette,₹310,,,Non-Veg,,,,Check app
Omelette,,Grilled Chicken Omellete,₹310,,,Non-Veg,,,,Check app
Omelette,,Egg White,₹220,,,Non-Veg,,,,Check app
Omelette,,Masala,₹260,,,Non-Veg,,,,Check app
Add On Milk,,Coconut Milk,₹100,,,Veg,,,,Check app
Add On Milk,,Oats Milk,₹100,,,Veg,,,,Check app
Add On Milk,,Almond Milk,₹100,,,Veg,,,,Check app
Add On Milk,,Soy Milk,₹100,,,Veg,,,,Check app
Add On Milk,,Lactose Free Milk,₹100,,,Veg,,,,Check app
Pizza,,Farmer Fresh Veggies Pizza,₹390,,Fresh Vegetable & Mozzarella Cheese,Non-Veg,,,,Check app
Pizza,,Classic Margherita Pizza,₹380,,Topped With Fresh Tomatoes And Basil And Mozzarella Cheese,Veg,,,,Check app
Pizza,,Bbq Chicken Pizza,₹480,,"Grilled Chicken Strips Topped With Melted Mozzarella Cheese,Fresh Veggies & A Smoky Bbq Sauce",Non-Veg,,,,Check app
Frappe,,Salted Caramel Frappe,₹280,,,Veg,,,,Check app
Frappe,,Mocha Hazelnut Frappe,₹280,,,Veg,,,,Check app
Frappe,,Oreo Frappe,₹290,,,Veg,,,,Check app
Frappe,,Kit Kat Frappe,₹310,,,Veg,,,,Check app
Mojito,,Strawberry Orange Mojito,₹270,,,Veg,,,,Check app
Mojito,,Virgin Mojito,₹210,,,Veg,,,,Check app
Mojito,,Kiwi Mojito,₹255,,,Veg,,,,Check app
Mojito,,Watermelon Mojito,₹230,,,Veg,,,,Check app
Steaks,,Grilled Chicken Steak,₹450,,"Juicy Chicken Breast Grilled, Mashed Potatos \Rice Sauteed Veggies & Demi Gless Sauce/Mushroom Sauce",Non-Veg,,,,Check app
Steaks,,Grilled Cottage Cheese Steak,₹410,,Served With Velvety Pairing Sweet Corn & Spinach,Veg,,,,Check app
Manual Brew,,Pour Over,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,Check app
Manual Brew,,Aero Press,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,Check app
Manual Brew,,French Press,₹249,Hot: ₹249 | Cold: ₹270,,Veg,,,,Check app
Eggs,,Desi Egg Burji & Bread,₹260,,,Non-Veg,,,,Check app
Eggs,,Sunny Side Up,₹240,,,Non-Veg,,,,Check app
Eggs,,Scramble,₹240,,,Non-Veg,,,,Check app
Faith Toast,,Avocado Toast,₹370,,Crispy Toast Topped With Creamy Avocado.,Veg,,,,Check app
Faith Toast,,Akuri Toast,₹270,,"Nutty, Sweet, And Perfectly Creamy.",Veg,,,,Check app
Chocolate,,Hot Chocolate,₹249,,,Veg,,,,Check app
Ice Tea,,Hibiscus Ice Tea,₹240,,,Veg,,,,Check app
Ice Tea,,Cranberry Ice Tea,₹250,,,Veg,,,,Check app
Ice Tea,,Lemon Ice Tea,₹220,,,Veg,,,,Check app
Ice Tea,,Peach Ice Tea,₹250,,,Veg,,,,Check app
Pancake,,Classic Pancake,₹340,,Fluffy Pancakes With Syrup Delight,Veg,,,,Check app
Milkshake,,Chocolicious Milkshake,₹280,,,Veg,,,,Check app
Mocktails,,Orange Martini,₹275,,,Veg,,,,Check app
Mocktails,,Chilli Gauva,₹275,,,Veg,,,,Check app
Healthy Option,,Bodilicious Protein Paneer,₹380,,,Veg,,,,Check app
Healthy Option,,Millet Pancake,₹340,,,Veg,,,,Check app
Smoothies,,Avocado Banana Almond,₹320,,,Veg,,,,Check app
