category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Full Cakes,,Vanilla Basque Cheese Cake [500 Grams],₹1080,,"Creamy, crustless cheese cake with a beautifully caramelised top and a soft, melt-in-the-mouth centre.",Non-Veg,,,,In Stock
Full Cakes,,Vanilla Almond Pound Cake [300 Grams],₹1000,,Comes with 1 Candle | 300 gram | Vanilla bean pound cake with slivered almonds. Served without cream.,Veg,4.8,14,,In Stock
Full Cakes,,Vanilla Basque Cheese Cake [1 Kg],₹2100,,"Creamy, crustless cheese cake with a beautifully caramelised top and a soft, melt-in-the-mouth centre.",Non-Veg,,,,In Stock
Full Cakes,,Mango Chiffon Cake [1 Kg],₹2220,,"Contains Seasonal Ingredients | Soft vanilla sponge layered with house-made mango cream and fresh mango pieces, finished with a light, airy frosting.",Non-Veg,,,,Check app
Cakes,,Japanese Cotton Soft Cheese Cake [160 grams],₹450,,160 gram | Light and airy souffle cheese cake with a subtle flavour of cream cheese.,Non-Veg,4.5,44,Yes,In Stock
Cakes,,Vanilla Basque Cheese Cake Slice,₹350,,"Creamy, crustless cheese cake with a beautifully caramelised top and a soft, melt-in-the-mouth centre.",Non-Veg,4.7,3,Yes,In Stock
Cakes,,Burnt Chocolate Basque Cheese Cake Slice,₹450,,A chocolate cheese cake with a burnt caramelized top and creamy centre,Veg,4.6,12,Yes,In Stock
Cakes,,Pineapple Crumble Cheese Cake Slice [160 Grams],₹390,,"NY-style white chocolate cheese cake with our in-house pineapple compote, a hint of lemon, and almond crumble.",Veg,4.7,60,Yes,In Stock
Cakes,,Dark Chocolate Cake Slice [160 grams],₹390,,Chocolate cake made with Callebaut Dark Couverture Chocolate 54.5%. The sponge is layered with dark chocolate ganache and topped with hazelnuts.,Veg,4.0,14,,In Stock
Cakes,,Orange Carrot Cake With Ginger Crumble,₹400,,"A moist and tender cake with fresh carrots, caramelized orange and spicy ginger crumble for added texture and flavor.",Veg,,,,In Stock
Cakes,,Mango Chiffon Cake Slice,₹370,,"Soft vanilla sponge layered with house-made mango cream and fresh mango pieces, finished with a light, airy frosting.",Non-Veg,,,,In Stock
Cakes,,"Assorted Tea Cakes [2 Slices, 150 Grams]",₹400,,Vanilla Almond Tea Cake [1 Slice] + Orange Carrot Cake With Ginger Crumble [1 Slice],Veg,4.1,11,,In Stock
Cakes,,Orange Carrot Cake Slice With Ginger Crumble [75 Grams],₹200,,"A moist and tender cake with fresh carrots, caramelized orange and spicy ginger crumble for added texture and flavor.",Veg,,,,In Stock
Cakes,,Vanilla Almond Tea Cake [75 Grams],₹200,,150 gram | Vanilla bean tea cake slice with slivered almonds.,Veg,2.8,15,,In Stock
Savoury,Savoury Choux Pastries,Savoury Choux Pastry [Box Of 6],₹900,,"Choux pastry filled with cheddar cheese, sweet corn, spicy jalapeno",Non-Veg,,,Yes,In Stock
Savoury,Savoury Choux Pastries,Savoury Choux Pastry,₹180,,"Choux pastry filled with cheddar cheese, sweet corn, spicy jalapeno",Non-Veg,,,,In Stock
Savoury,Savoury Choux Pastries,Savoury Choux Pastry [Box Of 3],₹475,,"Choux pastry filled with cheddar cheese, sweet corn, spicy jalapeno",Non-Veg,4.7,19,,In Stock
Savoury,Savory Puffs & Tarts,Confit Tomato Puff Pastry Tart,₹360,,"Tartlet filled with caramelized onions, confit tomatoes and topped with cheddar cheese.",Veg,4.9,10,,In Stock
Savoury,Savory Puffs & Tarts,Samosa Puff,₹260,,"Flaky puff pastry filled with a samosa-style potato mixture, blended with fresh basil pesto.",Veg,5.0,3,,In Stock
Savoury,Savory Puffs & Tarts,Shakshuka Puff Pastry,₹350,,"Crispy puff pastry layered with rich, spiced tomato shakshuka, peppers and herbs. Flaky on the outside, bold and comforting inside.",Non-Veg,,,,In Stock
Savoury,Savoury Waffles,Garlic Creamcheese And Honey Chilli Oil Waffle [1 pc],₹320,,A freshly baked waffle with sweet garlic cream cheese and honey chilli oil.,Non-Veg,4.7,16,Yes,In Stock
Savoury,Garlic Breads,Eggless Korean Cream Cheese Garlic Bread [140 grams],₹320,,Garlic flavoured buns with sweetened cream cheese filling and crispy crumb texture.,Veg,4.9,41,,In Stock
Savoury,Garlic Breads,Korean Cream Cheese Garlic Bread [140 grams],₹320,,Garlic flavoured buns with sweetened cream cheese filling and crispy crumb texture.,Non-Veg,4.7,149,,In Stock
Coffees,,Vietnamese Iced Coffee,₹275,,"Serves 1 | Rich and robust Vietnamese coffee, brewed strong and sweetened with creamy condensed milk, served over ice for a refreshing, energizing treat. Perfectly balanced, delightfully smooth. Crafted using Araku coffee beans",Veg,4.7,5,,In Stock
Coffees,,Iced Vanilla Latte,₹300,,"Serves 1 | A refreshing twist on the classic latte, served over ice for a cool and invigorating coffee experience. Crafted using Araku coffee beans",Veg,4.7,7,,In Stock
Coffees,,Iced Mocha,₹300,,"Serves 1 | Rich espresso, Callebaut Dark Couverture chocolate, and chilled milk, offering a refreshing and indulgent twist on a classic favorite. Crafted using Araku coffee beans",Veg,3.1,9,,In Stock
Coffees,,Latte,₹260,,"Serves 1 | Silky espresso meets steamed milk, resulting in a creamy and comforting beverage topped with a light layer of foam. Crafted using Araku coffee beans",Veg,5.0,3,,In Stock
Coffees,,Iced Salted Caramel Latte,₹300,,"Serves 1 | House-made salted caramel with a pinch of sea salt, espresso, condensed milk, fresh cream, and milk for the perfect balance of sweet and salty. Crafted using Araku coffee beans",Veg,,,,In Stock
Coffees,,Spanish Latte,₹270,,"Serves 1 | A smooth blend of espresso and sweetened milk, offering a rich and creamy coffee experience with a subtle touch of sweetness. Crafted using Araku coffee beans",Veg,,,,In Stock
Coffees,,Mocha,₹300,,"Serves 1 | Indulge in the decadence of espresso, steamed milk, and Callebaut Dark Couverture chocolate, creating a lusciously sweet and satisfying treat. Crafted using Araku coffee beans",Veg,4.2,4,,In Stock
Coffees,,Fizzy Orange Coffee,₹230,,"Serves 1 | Orange juice and silky espresso, served with ice and soda water for a refreshing and citrusy pick-me-up. Crafted using Araku coffee beans",Veg,4.9,5,,In Stock
Coffees,,Cappuccino,₹260,,"Serves 1 | A perfect balance of espresso, velvety steamed milk, and a rich foam crown, offering a delightful and textured coffee experience. Crafted using Araku coffee beans",Veg,3.8,7,,In Stock
Coffees,,Iced Americano,₹200,,"Serves 1 | A chilled version of the Americano, delivering a bold and revitalizing iced coffee sensation. Crafted using Araku coffee beans",Veg,,,,In Stock
Coffees,,Iced Coffee Lemonade,₹220,,"Serves 1 | Experience the perfect balance of tangy lemonade and smooth espresso, creating a refreshing beverage for any time of day. Crafted using Araku coffee beans",Veg,,,,In Stock
Coffees,,Americano,₹200,,"Serves 1 | A classic blend of robust espresso and hot water, creating a smooth and satisfying coffee with a kick. Crafted using Araku coffee beans",Veg,,,,In Stock
Coffees,,Citrus Spiced Iced Coffee,₹250,,"Bold espresso shaken with fresh lemon and our homemade spiced syrup infused with cinnamon and other warm spices — bright, zesty, and perfectly balanced.",Veg,,,,Check app
Gift Hampers,,Chocolate Chip Cookies Gift Box [8 pc],₹1260,,Chocolate Chip Cookies are brown butter cookies that are crispy on the edges with puddles of chocolate and sea salt.,Veg,4.7,9,,In Stock
Gift Hampers,,TFT Signature Gift Hamper,₹100,,Make your gift hamper from your favorite desserts. The desserts are meant for immediate consumption.,Veg,,,,In Stock
Gift Hampers,,Chocolate Chip Cookies Gift Box [4 pc],₹600,,Chocolate Chip Cookies are brown butter cookies that are crispy on the edges with puddles of chocolate and sea salt.,Veg,4.9,24,,In Stock
Desserts,,Lemon Blueberry Muffin,₹260,,Fresh blueberry muffin with streusel topping and lemon glaze.,Non-Veg,4.8,222,Yes,In Stock
Desserts,,Bold Tiramisu (double Espresso),₹390,,"Made with a double shot of espresso for a deeper, bolder coffee flavour. Less sweet, more intense — crafted for true coffee lovers.",Non-Veg,,,,In Stock
Eclairs,,Coffee Eclair,₹350,,Coffee éclair — a classic French-style choux pastry dessert filled with coffee mousseline and glazed with chewy caramel and nuts.,Non-Veg,4.5,91,,In Stock
Eclairs,,Mango Eclair,₹350,,"Light choux filled with silky mango cream, fresh mango compote, and real mango pieces. Tropical, airy, and refreshing.",Non-Veg,,,,In Stock
Hot Chocolate,,Hot Chocolate,₹360,,"Indulge in the ultimate hot chocolate experience with our velvety blend, crafted with the finest Callebaut Dark Couverture Chocolate 54.5%. Savor the richness and smoothness in every comforting sip.",Veg,4.7,40,,In Stock
Hot Chocolate,,Hot Chocolate Mix,₹240,,Make rich and indulgent hot chocolate with our vegan hot chocolate mix by just adding milk. Each packet makes [240 ml] hot chocolate.,Veg,5.0,8,,In Stock
Cookies,,Chocolate Chip Cookies,₹150,1 Pc: ₹150 | 2 Pc: ₹300 | 4 Pc: ₹600,Brown butter cookies which are crispy on the edges with puddles of chocolate and sea salt.,Veg,4.6,154,,In Stock
Waffles,,Dark Chocolate Ganache Waffle [1 pc],₹320,,"A freshly baked vanilla waffle with dark chocolate ganache piping, roasted hazelnuts, and crumble.",Non-Veg,4.3,26,,In Stock
Celebration Toppers,,Love You Topper,₹20,,"This 2.5"" circle love you cake paper topper can make your celebrations even more special.",Veg,5.0,3,,In Stock
Celebration Toppers,,Custom Happy Birthday Topper,₹20,,"This 2.5"" circle cake paper topper can make your celebrations even more special.",Veg,4.9,4,,In Stock
Celebration Toppers,,Gold Candle,₹20,,One gold colour candle,Veg,5.0,3,,In Stock
Celebration Toppers,,Over The Moon For You A6 Card,₹30,,"This A6 card is perfect to express your love, with the option to include message on the back, perfect for a Valentine's gift.",Veg,,,,In Stock
Celebration Toppers,,You Are The Best A6 Card,₹30,,"This A6 card is perfect to express your love, with the option to include message on the back, perfect for a Valentine's gift.",Veg,,,,In Stock
Celebration Toppers,,Custom Message Topper,₹20,,"This 2.5"" circle cake paper topper can make your celebrations even more special.",Veg,,,,In Stock
Mocktails,,Iced Lemonade,₹160,,"A crisp and zesty blend of fresh lemon juice, lightly sweetened and poured over ice for a perfectly refreshing sip.",Veg,,,,In Stock
Mocktails,,Jalapeño Tonic,₹320,,"Bold jalapeño tonic over frozen raspberries — crisp, spicy, and perfectly chilled.",Veg,,,,In Stock
