category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Bramha Specials,,Thatte Idli ( 1pc),₹75,,"A soft and fluffy plate-sized idli, steamed to perfection. Light, wholesome, and best enjoyed with chutney and sambar.",Veg,4.5,162,Yes,Check app
Bramha Specials,,Jaggery Pongal,₹150,,"A traditional South Indian sweet made with rice, moong dal, and rich jaggery, flavored with ghee, cardamom, and garnished with cashews & raisins. A festive delicacy that’s both wholesome and indulgent.",Veg,4.1,75,,Check app
Bramha Specials,,Dahi Vada ( 1pc ),₹105,,"Soft lentil dumplings soaked in creamy yogurt, topped with tangy chutneys and spices. A refreshing North Indian favorite with the perfect sweet, tangy, and savory balance.",Veg,4.3,56,,Check app
Bramha Specials,,Akki Rotti,₹145,,"A traditional Karnataka specialty made with rice flour dough mixed with onions, green chilies, and fresh herbs, flattened and pan-roasted to perfection. Served hot with chutney, it’s a crispy and flavorful South Indian favorite.",Veg,4.1,40,,Check app
Bramha Specials,,Ragi Rotti,₹145,,"A healthy Karnataka delicacy made with finger millet (ragi) flour, onions, chilies, and fresh herbs, flattened and roasted on a hot griddle. Nutritious, earthy, and best enjoyed with chutney for a wholesome traditional meal.",Veg,4.3,16,,Check app
Bramha Specials,,Bisebele Bath,₹115,,"A classic Karnataka one-pot dish of rice, toor dal, and mixed vegetables simmered in a tangy tamarind base with a bold, aromatic spice mix. Rich, spicy, and comforting—often finished with ghee and served with boondi.",Veg,2.7,5,,Check app
Bramha Specials,,Breakfast Combo,₹250,,(Idly 1pc + Vada 1pc + Khara bath + Kesari Bath + Mini Masala Dosa),Veg,4.0,23,,Check app
Bramha Specials,,Special Khara Pongal,₹90,,,Veg,4.3,3,,Check app
Dosa ( All Day),,Ghee Pudi Masala Dosa,₹205,,"A crispy dosa smeared with ghee and spiced chutney pudi, filled with flavorful potato masala. Paired perfectly with chutneys and hot sambar.",Veg,4.3,102,,Check app
Dosa ( All Day),,Masala Dosa,₹165,,A South Indian classic – crispy dosa stuffed with mildly spiced potato masala. Best enjoyed with chutneys and sambar.,Veg,4.3,351,Yes,Check app
Dosa ( All Day),,Plain Dosa,₹115,,A classic South Indian delight – crisp dosa made from rice. Paired with tangy chutneys and aromatic sambar.,Veg,4.3,91,,Check app
Dosa ( All Day),,Rava Dosa,₹160,,"A thin, crispy dosa made from semolina and rice flour, seasoned with spices. Paired perfectly with chutneys and flavorful sambar.",Veg,3.5,30,,Check app
Dosa ( All Day),,Set Dosa,₹175,,"A set of 3 soft, spongy dosas infused with ghee. Paired perfectly with flavorful sagu and chutneys.",Veg,4.6,173,Yes,Check app
Dosa ( All Day),,Butter Masala Dosa,₹180,,South India’s favorite indulgence – butter-laden dosa filled with masala. Best savored with fresh chutneys and steaming sambar.,Veg,4.2,71,,Check app
Dosa ( All Day),,Onion Utappa,₹180,,A wholesome South Indian uttapam with a colorful topping of onions and veggies. Paired perfectly with chutney and sagu.,Veg,4.3,59,,Check app
Dosa ( All Day),,Open Butter Masala Dosa,₹195,,A crisp dosa topped with a rich spread of butter and spiced potato masala. Paired perfectly with chutneys and hot sambar.,Veg,4.5,24,,Check app
Dosa ( All Day),,Neer Dosa,₹160,,A set of 2 soft and delicate coastal-style dosas. Paired perfectly with fresh chutney and sweet jaggery.,Veg,4.3,28,,Check app
Bramha Donne Biriyani,,Mushroom Donne Biriyani,₹249,,"A fragrant Karnataka-style biryani cooked with tender mushrooms, aromatic basmati rice, and a blend of spices like cloves, cardamom, cinnamon, and bay leaves. Finished with a touch of curd for creaminess, this biryani is served in a traditional donne (leaf bowl) for an authentic, flavorful experience",Veg,4.1,35,,Check app
Hot Baverages,,Black Coffee (serves 4 Cups),₹175,,"Bold and aromatic black coffee served piping hot in an eco-friendly flask. Perfect for sharing, serves up to 4 cups.",Veg,4.6,4,,Check app
Hot Baverages,,Green Tea (serves 4 Cups),₹145,,"Light, healthy, and refreshing green tea served piping hot in an eco-friendly flask. Perfect to share, serves up to 4 cups.",Veg,,,,Check app
Hot Baverages,,Coffee (serves 4 Cups),₹155,,"Rich, aromatic filter coffee served piping hot in an eco-friendly flask. Perfect to share, serves up to 4 cups.",Veg,4.6,30,,Check app
Hot Baverages,,Ginger Tea (serves 4 Cups),₹145,,"Strong and soothing tea infused with fresh ginger, served piping hot in an eco-friendly flask. Perfect for sharing, serves up to 4 cups.",Veg,4.5,22,,Check app
Hot Baverages,,Lemon Tea (serves 4 Cups),₹140,,"Light and refreshing lemon-infused tea, served piping hot in an eco-friendly flask. Perfect for sharing, serves up to 4 cups.",Veg,4.7,3,,Check app
Hot Baverages,,Tea (serves 4 Cups),₹145,,"Strong and refreshing piping hot tea, served in an eco-friendly flask. Perfect for sharing, serves up to 4 cups.",Veg,5.0,3,,Check app
Hot Baverages,,Hot Badam Milk (serves 4 Cups),₹180,,"Rich, creamy almond milk infused with saffron and cardamom, served piping hot in a premium eco-friendly flask. Perfect for sharing, serves up to 4 cups",Veg,4.8,4,,Check app
Bramha Signature Thalis & Combos,,Akki Roti Combo,₹209,,(1 Akki Roti + Veg Kurma + Dal + Chutney + Flavoured Rice + Paysam),Veg,4.4,7,,Check app
Bramha Signature Thalis & Combos,,Andhra Meal,₹209,,(2 Chapati + Rice + Pappu + Rasam + Sandige + Gun Powder + Paysam + Curd),Veg,4.1,21,,Check app
Bramha Signature Thalis & Combos,,Kerala Parota Combo,₹209,,(1 Parota + Kurma + Dal + Flavoured Rice + Curd + Sandige + Paysam),Veg,3.7,4,,Check app
Bramha Signature Thalis & Combos,,Ragi Roti Combo,₹209,,(1 Ragi Roti + Veg Kurma + Chutney + Dal  + Flavoured Rice + Paysam),Veg,4.6,7,,Check app
Bramha Signature Thalis & Combos,,Lachha Paratha Thali,₹199,,(1 Lachha Paratha + Veg Kurma  + Dal  + Chutney + Flavoured Rice + Paysam),Veg,,,,Check app
Thali,,South Indian Thali,₹215,,"A wholesome platter featuring soft pooris, steamed rice, tangy sambar, spicy rasam, seasonal palya (vegetable stir-fry), flavorful sabzi, crispy papad, a traditional sweet, and pickle. A complete South Indian meal served with balance and variety in every bite.",Veg,4.2,36,,Check app
Tossed Rice,,Dal Khichadi,₹125,,"A comforting Indian one-pot meal of rice and moong dal simmered with mild spices, turmeric, and ghee. Soft, nourishing, and subtly spiced, it's often served with pickle.",Veg,4.0,4,,Check app
Tossed Rice,,Gungura Rice,₹145,,"A tangy and spicy South Indian rice dish made with cooked rice and gungura (sorrel) leaves sautéed with garlic, chilies, and tempered spices. Known for its bold, earthy flavor and signature sour kick unique to Andhra cuisine.",Veg,,,,Check app
Tossed Rice,,Lemon Rice,₹85,,"A light, zesty South Indian rice dish infused with fresh lemon juice, turmeric, green chilies, and tempered mustard seeds. Bright and aromatic, it's a quick, refreshing meal often paired with pickle.",Veg,4.1,20,,Check app
Tossed Rice,,Special Puliogare,₹115,,"A flavorful South Indian tamarind rice made with a rich blend of tamarind paste, jaggery, ground spices, and tempered mustard seeds, curry leaves, and peanuts. Balances tangy, spicy, and slightly sweet notes in every bite.",Veg,4.1,35,,Check app
Chinese,,Gobi Manchurian,₹195,,"Crispy cauliflower florets tossed in a spicy, tangy Indo-Chinese sauce. A crowd-favorite starter that’s crunchy, flavorful, and pairs perfectly with noodles or fried rice.",Veg,3.8,37,,Check app
Chinese,,Mushroom Chilly,₹245,,"Juicy mushrooms tossed in a spicy, tangy Indo-Chinese sauce with onions and peppers. A delicious appetizer that pairs perfectly with fried rice or noodles.",Veg,4.3,5,,Check app
Chinese,,Mushroom Manchurian,₹245,,"Crispy golden mushrooms tossed in a spicy, tangy Indo-Chinese sauce. A flavorful appetizer that pairs perfectly with fried rice or noodles.",Veg,,,,Check app
Chinese,,Paneer Chilly,₹275,,"Crispy fried paneer cubes tossed in a spicy, tangy Indo-Chinese sauce with onions and peppers. A flavorful appetizer that pairs perfectly with fried rice or noodles.",Veg,4.4,10,,Check app
Chinese,,Paneer Kebab,₹285,,"Soft cubes of paneer marinated in a rich blend of yogurt, aromatic Indian spices, and herbs, then skewered and grilled or tandoor-cooked to perfection. Lightly charred on the outside and soft inside, this smoky, flavorful starter is a popular choice across Indian cuisine.",Veg,3.4,10,,Check app
Chinese,,Paneer Manchurian,₹275,,"Crispy fried paneer cubes tossed in a spicy, tangy Indo-Chinese sauce. A vibrant and flavorful dish, perfect as a starter or appetizer with noodles or fried rice.",Veg,4.6,6,,Check app
Chinese,,Veg Hakka Noodles,₹195,,"Stir-fried noodles tossed with a colorful mix of fresh vegetables, soy sauce, and spices. A classic Indo-Chinese favorite that’s quick, flavorful, and utterly satisfying.",Veg,3.9,8,,Check app
Chinese,,Veg Schezwan Noodles,₹215,,"Stir-fried noodles tossed with crunchy vegetables in a fiery, tangy Schezwan sauce. A bold and flavorful Indo-Chinese favorite for spice lovers.",Veg,3.4,9,,Check app
Chinese,,Paneer Supreme Fried Rice,₹249,,,Veg,,,,Check app
Chinese,,Schezwan Paneer Supreme Fried Rice,₹269,,,Veg,,,,Check app
Chinese,,Wok Mushroom Schezwan Fried Rice,₹239,,,Veg,,,,Check app
Chinese,,Wok-fried Mushroom Rice,₹229,,,Veg,,,,Check app
Fresh Juice And Milkshakes,,Butter Milk,₹80,,"A light, cooling yogurt-based drink spiced with herbs and cumin. Refreshing, healthy, and the perfect digestive after a hearty meal.",Veg,4.3,15,,Check app
Fresh Juice And Milkshakes,,Chikku Milkshake,₹160,,"A rich and creamy milkshake made with ripe chikku (sapota), blended with chilled milk for a naturally sweet, malty flavor.",Veg,3.8,4,,Check app
Fresh Juice And Milkshakes,,Fresh Lime Juice,₹80,,"A refreshing blend of fresh lime, chilled water, and a hint of salt. Light, tangy, and the perfect natural thirst-quencher — made with no sugar.",Veg,4.4,9,,Check app
Fresh Juice And Milkshakes,,Sweet Lassi,₹90,,"A traditional North Indian yogurt-based drink, sweetened and blended to creamy perfection. Refreshing, cooling, and best enjoyed chilled.",Veg,3.8,5,,Check app
Fresh Juice And Milkshakes,,Avocado Milkshake,₹250,,"A rich, creamy milkshake made with ripe avocados blended with chilled milk, offering a smooth texture and naturally buttery flavor.",Veg,,,,Check app
Fresh Juice And Milkshakes,,Banana Milkshake,₹140,,"A creamy and wholesome shake made with ripe bananas and chilled milk, blended to perfection for a naturally sweet and filling treat.",Veg,4.9,4,,Check app
Fresh Juice And Milkshakes,,Cold Badam Shake,₹170,,"A rich and creamy chilled milkshake made with almonds, flavored with saffron and cardamom. Refreshing, nutty, and perfectly indulgent.",Veg,,,,Check app
Fresh Juice And Milkshakes,,Grape Milkshake,₹150,,"A creamy and refreshing blend of juicy grapes and chilled milk, creating a naturally sweet and fruity shake.",Veg,,,,Check app
Fresh Juice And Milkshakes,,Muskmelon Milkshake,₹150,,"A creamy and refreshing milkshake made with ripe muskmelons, blended with chilled milk for a naturally sweet and fruity delight.",Veg,,,,Check app
Fresh Juice And Milkshakes,,Pineapple Juice,₹150,,"Freshly pressed juice from ripe pineapples, bursting with natural tropical sweetness and tang. Refreshing, energizing, and best enjoyed chilled — with no added sugar.",Veg,5.0,4,,Check app
Fresh Juice And Milkshakes,,Water Melon Juice,₹120,,"Freshly blended juice made from ripe, juicy watermelons. Naturally sweet, intensely hydrating, and perfectly refreshing when served chilled — no sugar added.",Veg,4.5,24,,Check app
Ice Cream Milk Shake,,Butterscotch Milkshake,₹170,,"Smooth, creamy, and loaded with butterscotch flavor. Made with chilled milk, rich ice cream, and sweet butterscotch sauce, topped with caramel crunch. A cool, comforting treat that’s perfect for sweet cravings and Instagram-worthy sips!",Veg,,,,Check app
Ice Cream Milk Shake,,Chocolate Milkshake,₹180,,"Thick, chilled, and irresistibly chocolaty! Made with rich cocoa, creamy ice cream, and smooth milk, blended to perfection. Topped with chocolate syrup and choco chips for that extra indulgence. A classic favorite for every chocolate lover!",Veg,3.0,3,,Check app
Ice Cream Milk Shake,,Pista Milkshake,₹180,,"Creamy, nutty, and full of flavor! This refreshing pista milkshake is blended with rich pistachios, smooth ice cream, and chilled milk. Topped with crunchy nuts for that extra bite. A perfect pick for a tasty and energizing treat!",Veg,,,,Check app
Ice Cream Milk Shake,,Strawberry Milkshake,₹180,,"Fresh, fruity, and full of flavor! Made with juicy strawberries, creamy ice cream, and chilled milk, blended into a smooth pink delight. Topped with strawberry syrup and soft cream – a perfect sip for berry lovers!",Veg,,,,Check app
Ice Cream Milk Shake,,Vanila Milkshake,₹140,,"Simple, smooth, and timeless! Blended with creamy vanilla ice cream, fresh milk, and a hint of real vanilla essence. Served chilled and topped with whipped cream – a refreshing classic that never goes out of style!",Veg,,,,Check app
Extras,,Chutney (250ml),₹45,,"A zesty South Indian condiment made from ground coconut, green chilies, and roasted lentils, tempered with mustard seeds and curry leaves. This 250ml serving adds a fresh, spicy kick to idli, dosa, or vada.",Veg,4.6,7,,Check app
Extras,,Pappu (250ml),₹70,,"A hearty Andhra-style lentil dish made with toor dal, tempered mustard seeds, garlic, green chilies, and leafy greens or vegetables. This 250ml portion offers a mildly spiced, earthy flavor perfect with",Veg,,,,Check app
Extras,,Rasam (250ml),₹50,,"A spiced South Indian broth made with tamarind, tomatoes, black pepper, cumin, and garlic. Light, tangy, and aromatic, this 250ml portion is perfect as a soup or served over rice for a comforting finish to any meal.",Veg,4.8,3,,Check app
Extras,,Sambhar (250ml),₹30,,"A tangy, spiced South Indian lentil stew made with toor dal, tamarind, vegetables, and a robust blend of mustard seeds, curry leaves, and dried chilies. Typically served hot with rice, idli, or dosa. A flavorful 250ml portion.",Veg,4.3,26,,Check app
Parathas,,Aloo Paratha,₹160,,"2 golden, pan-fried whole wheat flatbreads stuffed with spiced mashed potatoes, served with creamy curd and tangy pickle for a classic, comforting North Indian breakfast or meal.",Veg,3.4,3,,Check app
Parathas,,Paneer Paratha,₹190,,"2 soft, golden-brown flatbreads filled with spiced grated paneer, served hot with creamy curd and tangy pickle—a hearty and flavorful North Indian delight perfect for any meal.",Veg,4.2,6,,Check app
Sandwich,,Cheese Corn Sandwich,₹220,,"Cheesy corn sandwich with mozzarella, mayo and mild seasoning",Veg,,,,Check app
Sandwich,,Peanut Butter Banana Sandwich,₹240,,Creamy peanut butter and fresh banana with a hint of honey.,Veg,,,,Check app
Sandwich,,Bombay Sandwich,₹160,,"Classic Mumbai sandwich with green chutney, veggies and chaat masala.",Veg,,,,Check app
Sandwich,,Pesto Paneer Grill,₹250,,"Grilled paneer sandwich with fresh basil pesto, veggies and butter.",Veg,,,,Check app
Sandwich,,Pesto Veg Grill,₹220,,"Grilled sandwich with basil pesto, tomato, capsicum and creamy mayo.",Veg,,,,Check app
Coastal Special,,Paneer Ghee Roast With Neer Dosa,₹280,,"Soft paneer cubes slow-roasted in rich, aromatic ghee roast masala, served with delicate, lace-thin neer dosa. Prepared with no food colour, no oil — only 100% pure ghee for an authentic, wholesome coastal flavour.",Veg,3.8,6,,Check app
