category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Fries,,Veg Samosa[2 pcs],₹70,,"Delight in our veg samosas, crispy pastry pockets filled with a flavorful mix of spiced potatoes and vegetables. Perfectly golden and savory, they’re an ideal appetizer or snack.",Veg,,,,Check app
Fries,,Omlet,₹20,,"Savor our omelet, made with fresh eggs and cooked to perfection. Fluffy and golden, it can be customized with your choice of fillings for a delicious and satisfying breakfast or meal.",Non-Veg,,,,Check app
Fries,,Fish Fingers 2 Pcs,₹169,,"Crispy, golden-fried fish strips coated in seasoned breadcrumbs, served with tangy dips for a delicious and crunchy seafood snack",Non-Veg,,,,Check app
Fries,,Fish Lollipop 2 Pcs,₹169,,"Crispy and flavorful seafood appetizer made with marinated fish pieces, coated in a spiced batter, deep-fried to perfection, and served with tangy dips",Non-Veg,,,,Check app
Fries,,Chicken Lollipop 2 Pcs,₹169,,"Spicy and crispy Indo-Chinese appetizer made from marinated chicken wings, deep-fried to perfection, and served with a tangy dipping sauce",Non-Veg,,,,Check app
Wrap,,Chicken Wrap,₹209,,"Enjoy our chicken wrap, featuring tender grilled chicken, fresh veggies, and savory sauces wrapped in a soft tortilla. A flavorful, satisfying meal that's perfect for a quick lunch or snack.",Non-Veg,,,,Check app
Wrap,,Double Egg Chicken Wrap,₹299,,"Try our double egg chicken wrap, with tender chicken, two fluffy eggs, fresh veggies, and savory sauces all wrapped in a soft tortilla. A hearty, protein-rich meal that's both satisfying and delicious.",Non-Veg,,,,Check app
Wrap,,Double Egg Roll,₹179,,"Enjoy our double egg wrap, packed with two fluffy eggs, fresh veggies, and savory sauces wrapped in a soft tortilla. A hearty, protein-rich meal that’s perfect for any time of day.",Non-Veg,,,,Check app
Wrap,,Egg Chicken Roll,₹249,,"Enjoy our egg chicken wrap, combining tender chicken, fluffy eggs, fresh vegetables, and flavorful sauces all wrapped in a soft tortilla. A delicious and satisfying option for a quick meal or snack.",Non-Veg,,,,Check app
Wrap,,Paneer Wrap,₹209,,"Savor our paneer wrap, featuring marinated paneer, fresh vegetables, and savory sauces all wrapped in a soft tortilla. A flavorful and satisfying meal, perfect for a quick lunch or snack.",Veg,,,,Check app
Wrap,,Veg Wrap,₹179,,"Try our veg wrap, filled with crisp vegetables, fresh greens, and flavorful sauces all wrapped in a soft tortilla. A healthy, satisfying, and delicious choice for a quick meal or snack.",Veg,,,,Check app
Fruit Juices,,Lassi,₹99,,"Enjoy our lassi, a refreshing and creamy yogurt-based drink blended with your choice of flavors. Perfectly chilled and slightly sweetened, it’s a delightful and cooling option for any time.",Veg,,,,Check app
Fruit Juices,,Lemon Juice,₹60,,"Try our lemon juice, freshly squeezed and perfectly balanced with a hint of sweetness. A refreshing and zesty drink that’s ideal for cooling down and invigorating your taste buds.",Veg,,,,Check app
Fruit Juices,,Lemon Soda,₹99,,"Enjoy our lemon soda, a sparkling and refreshing beverage with a perfect blend of zesty lemon and fizzy soda. Lightly sweetened, it’s an invigorating drink for any time of day.",Veg,,,,Check app
Fruit Juices,,Mango Lassi,₹90,,"Savor our mango lassi, a creamy yogurt-based drink blended with ripe, sweet mangoes. Refreshing and lightly spiced, it's a perfect, tropical treat to cool down and enjoy anytime.",Veg,,,,Check app
Fruit Juices,,Masala Soda,₹99,,"Try our masala soda, a unique blend of fizzy soda with aromatic spices and a hint of tangy lemon. Refreshingly spicy and invigorating, it’s a delightful twist on a classic drink.",Veg,,,,Check app
Fruit Juices,,Watermelon Juice,₹129,,"Refresh yourself with our watermelon juice, made from ripe, juicy watermelons. Naturally sweet and hydrating, it’s a perfect, thirst-quenching drink to cool down and enjoy on a warm day.",Veg,,,,Check app
Mojito,,Bubble Gum Mojito,₹149,,"Indulge in our Bubblegum Mojito, a playful twist on the classic with sweet bubblegum flavor, fresh mint, and zesty lime. Refreshing and fun, it’s a unique treat for any time.",Veg,,,,Check app
Mojito,,Cool Blue Mojito,₹149,,"Try our Cool Blue Mojito, a vibrant blend of refreshing mint, zesty lime, and a splash of blue curaçao. Chilled and invigorating, it’s a stylish and cool drink for any occasion.",Veg,,,,Check app
Mojito,,Mint Mojito,₹149,,"Enjoy our mint mojito, a refreshing blend of fresh mint, lime, and soda with a hint of sweetness. Perfectly chilled, it’s a revitalizing and zesty drink to cool you down.",Veg,,,,Check app
Milk Shakes,,Avacado Milkshake,₹149,,"Try our avocado milkshake, a creamy blend of ripe avocado and vanilla ice cream. Smooth, rich, and subtly sweet, it’s a nutritious and indulgent treat, perfectly chilled for a refreshing experience.",Veg,,,,Check app
Milk Shakes,,Banana Milkshake,₹149,,"Enjoy our banana milkshake, a creamy blend of ripe bananas and vanilla ice cream, topped with a dollop of whipped cream. Smooth, fruity, and perfectly chilled, it’s a delightful, refreshing treat.",Veg,,,,Check app
Milk Shakes,,Chocolate Milkshake,₹149,,"Indulge in our chocolate milkshake, a rich blend of creamy chocolate ice cream and milk, topped with whipped cream and chocolate drizzle. Decadent, smooth, and perfectly chilled for a sweet treat.",Veg,,,,Check app
Milk Shakes,,Cold Badam Milk,₹149,,"Enjoy our cold badam milk, a refreshing blend of creamy milk and ground almonds, lightly sweetened and chilled. A deliciously nutty and soothing drink, perfect for any time.",Veg,,,,Check app
Milk Shakes,,Cold Coffee,₹149,,"Enjoy our cold coffee, a refreshing blend of chilled coffee and creamy milk, lightly sweetened and topped with ice. Perfectly invigorating and deliciously smooth for a cool pick-me-up.",Veg,,,,Check app
Milk Shakes,,Mango Milkshake,₹149,,"Savor our mango milkshake, a creamy blend of ripe mangoes and vanilla ice cream. Sweet, tropical, and perfectly chilled, it’s a refreshing and delightful treat for any occasion.",Veg,,,,Check app
Milk Shakes,,Oreo Milkshake,₹149,,"Indulge in our Oreo milkshake, a creamy blend of vanilla ice cream and crushed Oreo cookies, topped with whipped cream. A deliciously rich and satisfying treat, perfect for any occasion.",Veg,,,,Check app
Milk Shakes,,Sharbate Roohafza,₹149,,"Try our Rooh Afza, a refreshing and aromatic drink infused with rose, herbs, and fruits. Perfectly chilled, it’s a sweet and delightful treat to cool down and rejuvenate.",Veg,,,,Check app
Milk Shakes,,Strawberry Milkshake,₹149,,"Savor our strawberry milkshake, a creamy blend of fresh strawberries and vanilla ice cream, topped with whipped cream. Sweet, fruity, and perfectly chilled, it’s a delightful treat for any time.",Veg,,,,Check app
Milk Shakes,,Vanilla Milkshake,₹149,,"Enjoy our vanilla milkshake, a creamy blend of rich vanilla ice cream and milk, topped with whipped cream. Smooth, sweet, and perfectly chilled, it’s a classic treat for any occasion.",Veg,,,,Check app
Milk Shakes,,ORANGE MILK SHAKE,₹149,,"Refreshing and creamy drink made with fresh orange juice, milk, and a touch of sweetness, perfect for a zesty and cooling treat",Veg,,,,Check app
Milk Shakes,,PINEAPPLE MILK SHAKE,₹149,,"Tropical and creamy drink made with fresh pineapple, milk, and a hint of sweetness, offering a refreshing and delicious flavor",Veg,,,,Check app
Milk Shakes,,Cold Chocolate Milk,₹149,,"Savor our cold chocolate milk, a smooth blend of rich chocolate and chilled milk, lightly sweetened for a decadent treat. Perfectly refreshing and indulgent for a satisfying, cool drink.",Veg,,,,Check app
Coolers,,Green Apple Ice Tea,₹99,,"Try our green apple iced tea, a refreshing blend of brewed tea with crisp green apple flavor. Lightly sweetened and chilled, it’s a delightful and invigorating drink for any time.",Veg,,,,Check app
Coolers,,Kiwi Ice Tea,₹99,,"Enjoy our kiwi iced tea, featuring a refreshing blend of brewed tea with tangy kiwi flavor. Lightly sweetened and perfectly chilled, it’s a vibrant and invigorating drink for a cool, fruity twist.",Veg,,,,Check app
Coolers,,Lychee Ice Tea,₹99,,"Try our lychee iced tea, a refreshing blend of brewed tea infused with the sweet, floral essence of lychee. Lightly sweetened and chilled, it’s a deliciously exotic and invigorating drink.",Veg,,,,Check app
Coolers,,Mango Ice Tea,₹99,,"Enjoy our mango iced tea, a vibrant blend of brewed tea with the sweet, tropical flavor of ripe mango. Lightly sweetened and chilled, it’s a refreshing and fruity drink for any time.",Veg,,,,Check app
Coolers,,Nannari Sharbat,₹99,,"Try our Nanari Sharbaat, a refreshing and fragrant drink made with the essence of nanari (sarsaparilla) and lightly sweetened. Perfectly chilled, it’s a unique and revitalizing treat.",Veg,,,,Check app
Coolers,,Pomegranate Ice Tea,₹99,,"Savor our pomegranate iced tea, featuring a refreshing blend of brewed tea with the bold, tangy flavor of pomegranate. Lightly sweetened and chilled, it’s a vibrant and invigorating drink.",Veg,,,,Check app
Coolers,,Roohafza,₹99,,"Try our Rooh Afza, a refreshing and aromatic drink infused with rose, herbs, and fruits. Perfectly chilled, it’s a sweet and delightful treat to cool down and rejuvenate.",Veg,,,,Check app
Milk Tea,,Cardamon Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Try our cardamom tea, a fragrant blend of brewed tea infused with aromatic cardamom pods. Lightly spiced and soothing, it’s a comforting and refreshing drink perfect for any time of day.",Veg,,,,Check app
Milk Tea,,Chocolate Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Indulge in our chocolate tea, a rich blend of brewed tea with smooth chocolate notes. Creamy and aromatic, it’s a decadent and comforting drink that combines the best of both worlds.",Veg,,,,Check app
Milk Tea,,Dum Tea,₹160,500 Ml: ₹160 | 250 Ml: ₹105,,Veg,,,,Check app
Milk Tea,,Ginger Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Enjoy our ginger tea, a soothing blend of freshly brewed tea with spicy ginger. Perfectly balanced and lightly sweetened, it’s a warming and invigorating drink ideal for any time of day.",Veg,,,,Check app
Milk Tea,,Kashmiri Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Enjoy our Kashmiri tea, a traditional blend with aromatic spices and saffron, creating a rich, creamy brew with a hint of sweetness. Perfectly soothing and exotic, it’s a delightful experience.",Veg,,,,Check app
Milk Tea,,Masala Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Savor our masala tea, a robust blend of brewed tea with aromatic spices like cardamom, cinnamon, and cloves. Warm and invigorating, it’s a flavorful and comforting drink for any time.",Veg,,,,Check app
Milk Tea,,Pan Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,"Savor our paan tea, a unique blend infused with the distinctive flavors of betel leaves and spices. Aromatic and refreshing, it’s a flavorful and intriguing twist on traditional tea.",Veg,,,,Check app
Milk Special,,Badam Milk,₹190,500 Ml: ₹190 | 250 Ml: ₹120,,Veg,,,,Check app
Milk Special,,Boost,₹190,500 Ml: ₹190 | 250 Ml: ₹120,,Veg,,,,Check app
Milk Special,,Horlicks,₹190,500 Ml: ₹190 | 250 Ml: ₹120,,Veg,,,,Check app
Milk Special,,Hot Chocolate Milk,₹85,,"Savor our hot chocolate milk, a rich and creamy blend of smooth chocolate and warm milk. Perfectly sweetened and indulgent, it’s a cozy and comforting drink for any chilly day.",Veg,,,,Check app
Coffee,,Chocolate Coffee,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Coffee,,Instant Coffee,₹160,500 Ml: ₹160 | 250 Ml: ₹105,,Veg,,,,Check app
Black/green Tea,,Green Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Green Tea Honey,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Lemon Ginger Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Lemon Honey,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Lemon Masala Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Lemon Mint Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Lemon Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Black/green Tea,,Plain Black Tea,₹160,500 Ml: ₹160 | 250 Ml: ₹105,,Veg,,,,Check app
Fruit Tea,,Grapes Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Fruit Tea,,Lavender Tea (250 Ml),₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Fruit Tea,,Mango Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Fruit Tea,,Orange Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Fruit Tea,,Rose Tea (250 Ml),₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Fruit Tea,,Strawberry Tea,₹195,500 Ml: ₹195 | 250 Ml: ₹125,,Veg,,,,Check app
Combos,,Bread Omlet+chicken Cutlet 1 Pc+mosambi Juice,₹189,,,Non-Veg,,,,Check app
Combos,,Chicken Momo's+oreo Milk Shake,₹225,,,Non-Veg,,,,Check app
Combos,,Chicken Roll+hot & Sour Veg+lassi,₹259,,,Non-Veg,,,,Check app
Combos,,Paneer Capsicum Sandwich+cold Coffee,₹199,,,Veg,,,,Check app
