category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Little Italy,Pasta  Risotto,Al Limone Spaghetti & Roasted Mushrooms,₹425,,,Veg,,,,Check app
Little Italy,Pasta  Risotto,Spiced Tomato Penne Aglio Olio,₹425,,,Veg,,,,Check app
Little Italy,Panini,Rockefeller,₹400,,"Grilled mushroom, onion, and garlic mayo served with roasted root vegetables allergens: gluten and nuts",Veg,,,,Check app
Little Italy,Panini,Neapolitan,₹375,,"Tomato, mozzarella, and basil pesto served with roasted root vegetables allergens: gluten, dairy and nuts",Veg,,,,Check app
Super Bowl Soups,,Japanese Whole Wheat Ramen Soup (Vegan),₹295,,"Hearty whole wheat ramen in a soothing veg broth, brimming with carrots, bok choy, tofu, and earthy shiitake mushrooms.",Veg,,,,Check app
Super Bowl Soups,,China Town Soupy Dumplings,₹300,,Asian vegetables and spring onion allergens: gluten,Veg,4.5,5,,Check app
Super Bowl Soups,,Miso Glazed Shitake Mushroom Soup,₹295,,,Veg,,,,Check app
Super Bowl Soups,,Thai Tom Kha Soup,₹300,,"Thai fresh herbs, asian vegetables, coconut milk and plant based chicken dumplings allergens: gluten and soy",Veg,,,,Check app
Super Bowl Soups,,Southwest Jalapeno Corn Soup,₹300,,"Sweet corn, spicy jalapenos and potato in a creamy blend, served with texas toast.",Veg,,,,Check app
Holiday Special Menu,,Blueberry Mini Donuts,₹425,,,Veg,,,,Check app
Holiday Special Menu,,Brooklyn Fire Butter Pizza,₹450,,,Veg,,,,Check app
Holiday Special Menu,,Cheesecake Cremebrulee,₹375,,,Veg,,,,Check app
Holiday Special Menu,,Chinatown Crispy Waterchestnuts & Mushroom,₹595,,,Veg,,,,Check app
Holiday Special Menu,,Creamy Tomato Soup,₹350,,,Veg,,,,Check app
Holiday Special Menu,,Hudson Yards Golden Tater Tots (Small Plates),₹375,,,Veg,,,,Check app
Holiday Special Menu,,Little Paris Caramalized Green Onion Soup,₹350,,,Veg,,,,Check app
Holiday Special Menu,,Pimento Cheese Burger,₹400,,,Veg,,,,Check app
Holiday Special Menu,,Westside Crispy Green Beans (Small Plates),₹350,,,Veg,,,,Check app
Holiday Special Menu,,Woodside Javanese Signature Asian Wrap,₹450,,,Veg,,,,Check app
Sandwiches,,Neworleans Remoulade With Shitake Mushrooms Sandwich,₹450,,,Veg,,,,Check app
Sandwiches,,Caramelized Onion & Miso Butter Sandwich With Garlic Parmesan Fries,₹425,,,Veg,,,,Check app
Sandwiches,,Smoky Tofu Blt Sandwich(vegan),₹375,Small: ₹375 | Large: ₹450,,Veg,,,,Check app
East Harlem Mexican Delights,,Tex Mex Fajita Wraps,₹425,,"Super delicious fajita wrap with mixed peppers, sauted onions, tomatoes and corn served with sour cream allergens: gluten and dairy",Veg,5.0,4,,Check app
East Harlem Mexican Delights,,Queso Quesadilla,₹425,,"Melted mexican cheese, peppers, sauted onions, corn and tomatoes. Served with pico de gallo, sour cream allergens: gluten and dairy",Veg,,,,Check app
"Big Apple Burger, Fries Or Roasted Root",,Plant Based Chicken Patty,₹420,,"Vegetables spiced tomato dip, sundried tomato, coleslaw and cheddar cheese served with peri peri fries allergens: gluten, soy and dairy",Veg,4.8,3,,Check app
"Big Apple Burger, Fries Or Roasted Root",,Jalapeno & Avocado Burger,₹420,,,Veg,,,,Check app
Small Plate Bowls,,Asian Spiced Arancini,₹350,,,Veg,,,,Check app
Small Plate Bowls,,Cyprus Garden Falafel Platter,₹450,,"Crispy falafel served with hummus, olives and pita bread.",Veg,,,,Check app
Small Plate Bowls,,South American Yucca Fries,₹275,,,Veg,,,,Check app
Small Plate Bowls,,Thai Corn Fritters,₹350,,,Veg,,,,Check app
Dessert,,Flourless Vegan Brownie Fudge,₹375,,,Veg,,,,Check app
Dessert,,Nutella Espresso Cheesecake Mouse ,₹375,,,Veg,,,,Check app
Dessert,,Sesame Street,₹450,,,Veg,,,,Check app
Dessert,,Vegan Upside Down Cake,₹250,,,Veg,,,,Check app
Whole Truth,,Peanut Choco Fudge,₹60,,,Veg,,,,Check app
Whole Truth,,Coco Cranberry Fudge,₹60,,,Veg,,,,Check app
Whole Truth,,Double Cocoa,₹100,,,Veg,,,,Check app
